Statistically Significant Difference: Percent Total by All Categories

+------------+--------+----------+---------+---------------+---------+
|  variable  | table  | sumlevel | sig_dif | sig_dif_count | percent |
| c17002_007 | c17002 |   030    |  False  |       3       |   33.3  |
| c17002_007 | c17002 |   030    |   True  |       6       |   66.7  |
| c17002_007 | c17002 |   040    |  False  |       28      |   53.8  |
| c17002_007 | c17002 |   040    |   True  |       24      |   46.2  |
| c17002_007 | c17002 |   050    |  False  |      2677     |   83.1  |
| c17002_007 | c17002 |   050    |   True  |      543      |   16.9  |
| c17002_007 | c17002 |   060    |  False  |     32995     |   90.3  |
| c17002_007 | c17002 |   060    |   True  |      3549     |   9.7   |
| c17002_007 | c17002 |   140    |  False  |     65079     |   88.4  |
| c17002_007 | c17002 |   140    |   True  |      8563     |   11.6  |
| c17002_007 | c17002 |   150    |  False  |     208895    |   95.0  |
| c17002_007 | c17002 |   150    |   True  |     11079     |   5.0   |
| c17002_007 | c17002 |   160    |  False  |     27133     |   91.9  |
| c17002_007 | c17002 |   160    |   True  |      2377     |   8.1   |
| c17002_007 | c17002 |   170    |  False  |       7       |   87.5  |
| c17002_007 | c17002 |   170    |   True  |       1       |   12.5  |
| c17002_007 | c17002 |   250    |  False  |      640      |   92.4  |
| c17002_007 | c17002 |   250    |   True  |       53      |   7.6   |
| c17002_007 | c17002 |   251    |  False  |      445      |   92.7  |
| c17002_007 | c17002 |   251    |   True  |       35      |   7.3   |
| c17002_007 | c17002 |   256    |  False  |      421      |   87.5  |
| c17002_007 | c17002 |   256    |   True  |       60      |   12.5  |
| c17002_007 | c17002 |   258    |  False  |      821      |   89.7  |
| c17002_007 | c17002 |   258    |   True  |       94      |   10.3  |
| c17002_007 | c17002 |   310    |  False  |      640      |   80.4  |
| c17002_007 | c17002 |   310    |   True  |      156      |   19.6  |
| c17002_007 | c17002 |   400    |  False  |      3053     |   85.0  |
| c17002_007 | c17002 |   400    |   True  |      539      |   15.0  |
| c17002_007 | c17002 |   500    |  False  |      285      |   77.4  |
| c17002_007 | c17002 |   500    |   True  |       83      |   22.6  |
| c17002_007 | c17002 |   795    |  False  |      1967     |   82.7  |
| c17002_007 | c17002 |   795    |   True  |      411      |   17.3  |
| c17002_007 | c17002 |   860    |  False  |     29602     |   89.4  |
| c17002_007 | c17002 |   860    |   True  |      3518     |   10.6  |
| c17002_008 | c17002 |   010    |   True  |       1       |  100.0  |
| c17002_008 | c17002 |   020    |   True  |       4       |  100.0  |
| c17002_008 | c17002 |   030    |   True  |       9       |  100.0  |
| c17002_008 | c17002 |   040    |  False  |       1       |   1.9   |
| c17002_008 | c17002 |   040    |   True  |       51      |   98.1  |
| c17002_008 | c17002 |   050    |  False  |      1707     |   53.0  |
| c17002_008 | c17002 |   050    |   True  |      1513     |   47.0  |
| c17002_008 | c17002 |   060    |  False  |     28364     |   77.6  |
| c17002_008 | c17002 |   060    |   True  |      8180     |   22.4  |
| c17002_008 | c17002 |   140    |  False  |     55096     |   74.8  |
| c17002_008 | c17002 |   140    |   True  |     18546     |   25.2  |
| c17002_008 | c17002 |   150    |  False  |     181581    |   82.5  |
| c17002_008 | c17002 |   150    |   True  |     38393     |   17.5  |
| c17002_008 | c17002 |   160    |  False  |     23175     |   78.5  |
| c17002_008 | c17002 |   160    |   True  |      6335     |   21.5  |
| c17002_008 | c17002 |   170    |  False  |       2       |   25.0  |
| c17002_008 | c17002 |   170    |   True  |       6       |   75.0  |
| c17002_008 | c17002 |   250    |  False  |      561      |   81.0  |
| c17002_008 | c17002 |   250    |   True  |      132      |   19.0  |
| c17002_008 | c17002 |   251    |  False  |      391      |   81.5  |
| c17002_008 | c17002 |   251    |   True  |       89      |   18.5  |
| c17002_008 | c17002 |   256    |  False  |      376      |   78.2  |
| c17002_008 | c17002 |   256    |   True  |      105      |   21.8  |
| c17002_008 | c17002 |   258    |  False  |      744      |   81.3  |
| c17002_008 | c17002 |   258    |   True  |      171      |   18.7  |
| c17002_008 | c17002 |   310    |  False  |      307      |   38.6  |
| c17002_008 | c17002 |   310    |   True  |      489      |   61.4  |
| c17002_008 | c17002 |   400    |  False  |      2405     |   67.0  |
| c17002_008 | c17002 |   400    |   True  |      1187     |   33.0  |
| c17002_008 | c17002 |   500    |  False  |       21      |   5.7   |
| c17002_008 | c17002 |   500    |   True  |      347      |   94.3  |
| c17002_008 | c17002 |   795    |  False  |      507      |   21.3  |
| c17002_008 | c17002 |   795    |   True  |      1871     |   78.7  |
| c17002_008 | c17002 |   860    |  False  |     24189     |   73.0  |
| c17002_008 | c17002 |   860    |   True  |      8931     |   27.0  |
| c24030_001 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_001 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_001 | c24030 |   030    |   True  |       9       |  100.0  |
| c24030_001 | c24030 |   040    |  False  |       1       |   1.9   |
| c24030_001 | c24030 |   040    |   True  |       51      |   98.1  |
| c24030_001 | c24030 |   050    |  False  |      1749     |   54.3  |
| c24030_001 | c24030 |   050    |   True  |      1471     |   45.7  |
| c24030_001 | c24030 |   060    |  False  |     28731     |   78.6  |
| c24030_001 | c24030 |   060    |   True  |      7813     |   21.4  |
| c24030_001 | c24030 |   140    |  False  |     55514     |   75.4  |
| c24030_001 | c24030 |   140    |   True  |     18128     |   24.6  |
| c24030_001 | c24030 |   150    |  False  |     182544    |   83.0  |
| c24030_001 | c24030 |   150    |   True  |     37430     |   17.0  |
| c24030_001 | c24030 |   160    |  False  |     23240     |   78.8  |
| c24030_001 | c24030 |   160    |   True  |      6270     |   21.2  |
| c24030_001 | c24030 |   170    |  False  |       2       |   25.0  |
| c24030_001 | c24030 |   170    |   True  |       6       |   75.0  |
| c24030_001 | c24030 |   250    |  False  |      578      |   83.4  |
| c24030_001 | c24030 |   250    |   True  |      115      |   16.6  |
| c24030_001 | c24030 |   251    |  False  |      388      |   80.8  |
| c24030_001 | c24030 |   251    |   True  |       92      |   19.2  |
| c24030_001 | c24030 |   256    |  False  |      382      |   79.4  |
| c24030_001 | c24030 |   256    |   True  |       99      |   20.6  |
| c24030_001 | c24030 |   258    |  False  |      756      |   82.6  |
| c24030_001 | c24030 |   258    |   True  |      159      |   17.4  |
| c24030_001 | c24030 |   310    |  False  |      307      |   38.6  |
| c24030_001 | c24030 |   310    |   True  |      489      |   61.4  |
| c24030_001 | c24030 |   400    |  False  |      2452     |   68.3  |
| c24030_001 | c24030 |   400    |   True  |      1140     |   31.7  |
| c24030_001 | c24030 |   500    |  False  |       23      |   6.2   |
| c24030_001 | c24030 |   500    |   True  |      345      |   93.8  |
| c24030_001 | c24030 |   795    |  False  |      466      |   19.6  |
| c24030_001 | c24030 |   795    |   True  |      1912     |   80.4  |
| c24030_001 | c24030 |   860    |  False  |     24487     |   73.9  |
| c24030_001 | c24030 |   860    |   True  |      8633     |   26.1  |
| c24030_002 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_002 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_002 | c24030 |   030    |   True  |       9       |  100.0  |
| c24030_002 | c24030 |   040    |  False  |       5       |   9.6   |
| c24030_002 | c24030 |   040    |   True  |       47      |   90.4  |
| c24030_002 | c24030 |   050    |  False  |      1851     |   57.5  |
| c24030_002 | c24030 |   050    |   True  |      1369     |   42.5  |
| c24030_002 | c24030 |   060    |  False  |     29616     |   81.0  |
| c24030_002 | c24030 |   060    |   True  |      6928     |   19.0  |
| c24030_002 | c24030 |   140    |  False  |     58045     |   78.8  |
| c24030_002 | c24030 |   140    |   True  |     15597     |   21.2  |
| c24030_002 | c24030 |   150    |  False  |     185046    |   84.1  |
| c24030_002 | c24030 |   150    |   True  |     34928     |   15.9  |
| c24030_002 | c24030 |   160    |  False  |     24038     |   81.5  |
| c24030_002 | c24030 |   160    |   True  |      5472     |   18.5  |
| c24030_002 | c24030 |   170    |  False  |       2       |   25.0  |
| c24030_002 | c24030 |   170    |   True  |       6       |   75.0  |
| c24030_002 | c24030 |   250    |  False  |      586      |   84.6  |
| c24030_002 | c24030 |   250    |   True  |      107      |   15.4  |
| c24030_002 | c24030 |   251    |  False  |      412      |   85.8  |
| c24030_002 | c24030 |   251    |   True  |       68      |   14.2  |
| c24030_002 | c24030 |   256    |  False  |      395      |   82.1  |
| c24030_002 | c24030 |   256    |   True  |       86      |   17.9  |
| c24030_002 | c24030 |   258    |  False  |      774      |   84.6  |
| c24030_002 | c24030 |   258    |   True  |      141      |   15.4  |
| c24030_002 | c24030 |   310    |  False  |      331      |   41.6  |
| c24030_002 | c24030 |   310    |   True  |      465      |   58.4  |
| c24030_002 | c24030 |   400    |  False  |      2553     |   71.1  |
| c24030_002 | c24030 |   400    |   True  |      1039     |   28.9  |
| c24030_002 | c24030 |   500    |  False  |       33      |   9.0   |
| c24030_002 | c24030 |   500    |   True  |      335      |   91.0  |
| c24030_002 | c24030 |   795    |  False  |      644      |   27.1  |
| c24030_002 | c24030 |   795    |   True  |      1734     |   72.9  |
| c24030_002 | c24030 |   860    |  False  |     25618     |   77.3  |
| c24030_002 | c24030 |   860    |   True  |      7502     |   22.7  |
| c24030_003 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_003 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_003 | c24030 |   030    |  False  |       2       |   22.2  |
| c24030_003 | c24030 |   030    |   True  |       7       |   77.8  |
| c24030_003 | c24030 |   040    |  False  |       26      |   50.0  |
| c24030_003 | c24030 |   040    |   True  |       26      |   50.0  |
| c24030_003 | c24030 |   050    |  False  |      2627     |   81.6  |
| c24030_003 | c24030 |   050    |   True  |      593      |   18.4  |
| c24030_003 | c24030 |   060    |  False  |     32906     |   90.0  |
| c24030_003 | c24030 |   060    |   True  |      3638     |   10.0  |
| c24030_003 | c24030 |   140    |  False  |     70060     |   95.1  |
| c24030_003 | c24030 |   140    |   True  |      3582     |   4.9   |
| c24030_003 | c24030 |   150    |  False  |     214785    |   97.6  |
| c24030_003 | c24030 |   150    |   True  |      5189     |   2.4   |
| c24030_003 | c24030 |   160    |  False  |     27966     |   94.8  |
| c24030_003 | c24030 |   160    |   True  |      1544     |   5.2   |
| c24030_003 | c24030 |   170    |  False  |       6       |   75.0  |
| c24030_003 | c24030 |   170    |   True  |       2       |   25.0  |
| c24030_003 | c24030 |   250    |  False  |      657      |   94.8  |
| c24030_003 | c24030 |   250    |   True  |       36      |   5.2   |
| c24030_003 | c24030 |   251    |  False  |      443      |   92.3  |
| c24030_003 | c24030 |   251    |   True  |       37      |   7.7   |
| c24030_003 | c24030 |   256    |  False  |      441      |   91.7  |
| c24030_003 | c24030 |   256    |   True  |       40      |   8.3   |
| c24030_003 | c24030 |   258    |  False  |      843      |   92.1  |
| c24030_003 | c24030 |   258    |   True  |       72      |   7.9   |
| c24030_003 | c24030 |   310    |  False  |      635      |   79.8  |
| c24030_003 | c24030 |   310    |   True  |      161      |   20.2  |
| c24030_003 | c24030 |   400    |  False  |      3146     |   87.6  |
| c24030_003 | c24030 |   400    |   True  |      446      |   12.4  |
| c24030_003 | c24030 |   500    |  False  |      271      |   73.6  |
| c24030_003 | c24030 |   500    |   True  |       97      |   26.4  |
| c24030_003 | c24030 |   795    |  False  |      1941     |   81.6  |
| c24030_003 | c24030 |   795    |   True  |      437      |   18.4  |
| c24030_003 | c24030 |   860    |  False  |     29984     |   90.5  |
| c24030_003 | c24030 |   860    |   True  |      3136     |   9.5   |
| c24030_006 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_006 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_006 | c24030 |   030    |   True  |       9       |  100.0  |
| c24030_006 | c24030 |   040    |  False  |       8       |   15.4  |
| c24030_006 | c24030 |   040    |   True  |       44      |   84.6  |
| c24030_006 | c24030 |   050    |  False  |      2419     |   75.1  |
| c24030_006 | c24030 |   050    |   True  |      801      |   24.9  |
| c24030_006 | c24030 |   060    |  False  |     32215     |   88.2  |
| c24030_006 | c24030 |   060    |   True  |      4329     |   11.8  |
| c24030_006 | c24030 |   140    |  False  |     63143     |   85.7  |
| c24030_006 | c24030 |   140    |   True  |     10499     |   14.3  |
| c24030_006 | c24030 |   150    |  False  |     199571    |   90.7  |
| c24030_006 | c24030 |   150    |   True  |     20403     |   9.3   |
| c24030_006 | c24030 |   160    |  False  |     26310     |   89.2  |
| c24030_006 | c24030 |   160    |   True  |      3200     |   10.8  |
| c24030_006 | c24030 |   170    |  False  |       4       |   50.0  |
| c24030_006 | c24030 |   170    |   True  |       4       |   50.0  |
| c24030_006 | c24030 |   250    |  False  |      630      |   90.9  |
| c24030_006 | c24030 |   250    |   True  |       63      |   9.1   |
| c24030_006 | c24030 |   251    |  False  |      430      |   89.6  |
| c24030_006 | c24030 |   251    |   True  |       50      |   10.4  |
| c24030_006 | c24030 |   256    |  False  |      426      |   88.6  |
| c24030_006 | c24030 |   256    |   True  |       55      |   11.4  |
| c24030_006 | c24030 |   258    |  False  |      815      |   89.1  |
| c24030_006 | c24030 |   258    |   True  |      100      |   10.9  |
| c24030_006 | c24030 |   310    |  False  |      534      |   67.1  |
| c24030_006 | c24030 |   310    |   True  |      262      |   32.9  |
| c24030_006 | c24030 |   400    |  False  |      2887     |   80.4  |
| c24030_006 | c24030 |   400    |   True  |      705      |   19.6  |
| c24030_006 | c24030 |   500    |  False  |      115      |   31.2  |
| c24030_006 | c24030 |   500    |   True  |      253      |   68.8  |
| c24030_006 | c24030 |   795    |  False  |      1440     |   60.6  |
| c24030_006 | c24030 |   795    |   True  |      938      |   39.4  |
| c24030_006 | c24030 |   860    |  False  |     28760     |   86.8  |
| c24030_006 | c24030 |   860    |   True  |      4360     |   13.2  |
| c24030_007 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_007 | c24030 |   020    |  False  |       1       |   25.0  |
| c24030_007 | c24030 |   020    |   True  |       3       |   75.0  |
| c24030_007 | c24030 |   030    |   True  |       9       |  100.0  |
| c24030_007 | c24030 |   040    |  False  |       19      |   36.5  |
| c24030_007 | c24030 |   040    |   True  |       33      |   63.5  |
| c24030_007 | c24030 |   050    |  False  |      2468     |   76.6  |
| c24030_007 | c24030 |   050    |   True  |      752      |   23.4  |
| c24030_007 | c24030 |   060    |  False  |     32287     |   88.4  |
| c24030_007 | c24030 |   060    |   True  |      4257     |   11.6  |
| c24030_007 | c24030 |   140    |  False  |     63565     |   86.3  |
| c24030_007 | c24030 |   140    |   True  |     10077     |   13.7  |
| c24030_007 | c24030 |   150    |  False  |     198008    |   90.0  |
| c24030_007 | c24030 |   150    |   True  |     21966     |   10.0  |
| c24030_007 | c24030 |   160    |  False  |     26467     |   89.7  |
| c24030_007 | c24030 |   160    |   True  |      3043     |   10.3  |
| c24030_007 | c24030 |   170    |  False  |       5       |   62.5  |
| c24030_007 | c24030 |   170    |   True  |       3       |   37.5  |
| c24030_007 | c24030 |   250    |  False  |      657      |   94.8  |
| c24030_007 | c24030 |   250    |   True  |       36      |   5.2   |
| c24030_007 | c24030 |   251    |  False  |      450      |   93.8  |
| c24030_007 | c24030 |   251    |   True  |       30      |   6.2   |
| c24030_007 | c24030 |   256    |  False  |      446      |   92.7  |
| c24030_007 | c24030 |   256    |   True  |       35      |   7.3   |
| c24030_007 | c24030 |   258    |  False  |      857      |   93.7  |
| c24030_007 | c24030 |   258    |   True  |       58      |   6.3   |
| c24030_007 | c24030 |   310    |  False  |      549      |   69.0  |
| c24030_007 | c24030 |   310    |   True  |      247      |   31.0  |
| c24030_007 | c24030 |   400    |  False  |      2933     |   81.7  |
| c24030_007 | c24030 |   400    |   True  |      659      |   18.3  |
| c24030_007 | c24030 |   500    |  False  |      178      |   48.4  |
| c24030_007 | c24030 |   500    |   True  |      190      |   51.6  |
| c24030_007 | c24030 |   795    |  False  |      1744     |   73.3  |
| c24030_007 | c24030 |   795    |   True  |      634      |   26.7  |
| c24030_007 | c24030 |   860    |  False  |     29042     |   87.7  |
| c24030_007 | c24030 |   860    |   True  |      4078     |   12.3  |
| c24030_008 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_008 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_008 | c24030 |   030    |  False  |       4       |   44.4  |
| c24030_008 | c24030 |   030    |   True  |       5       |   55.6  |
| c24030_008 | c24030 |   040    |  False  |       36      |   69.2  |
| c24030_008 | c24030 |   040    |   True  |       16      |   30.8  |
| c24030_008 | c24030 |   050    |  False  |      2734     |   84.9  |
| c24030_008 | c24030 |   050    |   True  |      486      |   15.1  |
| c24030_008 | c24030 |   060    |  False  |     34150     |   93.4  |
| c24030_008 | c24030 |   060    |   True  |      2394     |   6.6   |
| c24030_008 | c24030 |   140    |  False  |     66666     |   90.5  |
| c24030_008 | c24030 |   140    |   True  |      6976     |   9.5   |
| c24030_008 | c24030 |   150    |  False  |     212283    |   96.5  |
| c24030_008 | c24030 |   150    |   True  |      7691     |   3.5   |
| c24030_008 | c24030 |   160    |  False  |     27913     |   94.6  |
| c24030_008 | c24030 |   160    |   True  |      1597     |   5.4   |
| c24030_008 | c24030 |   170    |  False  |       7       |   87.5  |
| c24030_008 | c24030 |   170    |   True  |       1       |   12.5  |
| c24030_008 | c24030 |   250    |  False  |      677      |   97.7  |
| c24030_008 | c24030 |   250    |   True  |       16      |   2.3   |
| c24030_008 | c24030 |   251    |  False  |      475      |   99.0  |
| c24030_008 | c24030 |   251    |   True  |       5       |   1.0   |
| c24030_008 | c24030 |   256    |  False  |      464      |   96.5  |
| c24030_008 | c24030 |   256    |   True  |       17      |   3.5   |
| c24030_008 | c24030 |   258    |  False  |      895      |   97.8  |
| c24030_008 | c24030 |   258    |   True  |       20      |   2.2   |
| c24030_008 | c24030 |   310    |  False  |      664      |   83.4  |
| c24030_008 | c24030 |   310    |   True  |      132      |   16.6  |
| c24030_008 | c24030 |   400    |  False  |      3212     |   89.4  |
| c24030_008 | c24030 |   400    |   True  |      380      |   10.6  |
| c24030_008 | c24030 |   500    |  False  |      292      |   79.3  |
| c24030_008 | c24030 |   500    |   True  |       76      |   20.7  |
| c24030_008 | c24030 |   795    |  False  |      1991     |   83.7  |
| c24030_008 | c24030 |   795    |   True  |      387      |   16.3  |
| c24030_008 | c24030 |   860    |  False  |     30451     |   91.9  |
| c24030_008 | c24030 |   860    |   True  |      2669     |   8.1   |
| c24030_009 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_009 | c24030 |   020    |  False  |       1       |   25.0  |
| c24030_009 | c24030 |   020    |   True  |       3       |   75.0  |
| c24030_009 | c24030 |   030    |  False  |       1       |   11.1  |
| c24030_009 | c24030 |   030    |   True  |       8       |   88.9  |
| c24030_009 | c24030 |   040    |  False  |       21      |   40.4  |
| c24030_009 | c24030 |   040    |   True  |       31      |   59.6  |
| c24030_009 | c24030 |   050    |  False  |      2605     |   80.9  |
| c24030_009 | c24030 |   050    |   True  |      615      |   19.1  |
| c24030_009 | c24030 |   060    |  False  |     32728     |   89.6  |
| c24030_009 | c24030 |   060    |   True  |      3816     |   10.4  |
| c24030_009 | c24030 |   140    |  False  |     63526     |   86.3  |
| c24030_009 | c24030 |   140    |   True  |     10116     |   13.7  |
| c24030_009 | c24030 |   150    |  False  |     198536    |   90.3  |
| c24030_009 | c24030 |   150    |   True  |     21438     |   9.7   |
| c24030_009 | c24030 |   160    |  False  |     26820     |   90.9  |
| c24030_009 | c24030 |   160    |   True  |      2690     |   9.1   |
| c24030_009 | c24030 |   170    |  False  |       7       |   87.5  |
| c24030_009 | c24030 |   170    |   True  |       1       |   12.5  |
| c24030_009 | c24030 |   250    |  False  |      644      |   92.9  |
| c24030_009 | c24030 |   250    |   True  |       49      |   7.1   |
| c24030_009 | c24030 |   251    |  False  |      453      |   94.4  |
| c24030_009 | c24030 |   251    |   True  |       27      |   5.6   |
| c24030_009 | c24030 |   256    |  False  |      432      |   89.8  |
| c24030_009 | c24030 |   256    |   True  |       49      |   10.2  |
| c24030_009 | c24030 |   258    |  False  |      835      |   91.3  |
| c24030_009 | c24030 |   258    |   True  |       80      |   8.7   |
| c24030_009 | c24030 |   310    |  False  |      621      |   78.0  |
| c24030_009 | c24030 |   310    |   True  |      175      |   22.0  |
| c24030_009 | c24030 |   400    |  False  |      3055     |   85.1  |
| c24030_009 | c24030 |   400    |   True  |      537      |   14.9  |
| c24030_009 | c24030 |   500    |  False  |      240      |   65.2  |
| c24030_009 | c24030 |   500    |   True  |      128      |   34.8  |
| c24030_009 | c24030 |   795    |  False  |      1860     |   78.2  |
| c24030_009 | c24030 |   795    |   True  |      518      |   21.8  |
| c24030_009 | c24030 |   860    |  False  |     29406     |   88.8  |
| c24030_009 | c24030 |   860    |   True  |      3714     |   11.2  |
| c24030_010 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_010 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_010 | c24030 |   030    |   True  |       9       |  100.0  |
| c24030_010 | c24030 |   040    |  False  |       9       |   17.3  |
| c24030_010 | c24030 |   040    |   True  |       43      |   82.7  |
| c24030_010 | c24030 |   050    |  False  |      2494     |   77.5  |
| c24030_010 | c24030 |   050    |   True  |      726      |   22.5  |
| c24030_010 | c24030 |   060    |  False  |     32814     |   89.8  |
| c24030_010 | c24030 |   060    |   True  |      3730     |   10.2  |
| c24030_010 | c24030 |   140    |  False  |     63842     |   86.7  |
| c24030_010 | c24030 |   140    |   True  |      9800     |   13.3  |
| c24030_010 | c24030 |   150    |  False  |     203576    |   92.5  |
| c24030_010 | c24030 |   150    |   True  |     16398     |   7.5   |
| c24030_010 | c24030 |   160    |  False  |     26806     |   90.8  |
| c24030_010 | c24030 |   160    |   True  |      2704     |   9.2   |
| c24030_010 | c24030 |   170    |  False  |       4       |   50.0  |
| c24030_010 | c24030 |   170    |   True  |       4       |   50.0  |
| c24030_010 | c24030 |   250    |  False  |      650      |   93.8  |
| c24030_010 | c24030 |   250    |   True  |       43      |   6.2   |
| c24030_010 | c24030 |   251    |  False  |      457      |   95.2  |
| c24030_010 | c24030 |   251    |   True  |       23      |   4.8   |
| c24030_010 | c24030 |   256    |  False  |      445      |   92.5  |
| c24030_010 | c24030 |   256    |   True  |       36      |   7.5   |
| c24030_010 | c24030 |   258    |  False  |      838      |   91.6  |
| c24030_010 | c24030 |   258    |   True  |       77      |   8.4   |
| c24030_010 | c24030 |   310    |  False  |      537      |   67.5  |
| c24030_010 | c24030 |   310    |   True  |      259      |   32.5  |
| c24030_010 | c24030 |   400    |  False  |      2980     |   83.0  |
| c24030_010 | c24030 |   400    |   True  |      612      |   17.0  |
| c24030_010 | c24030 |   500    |  False  |      101      |   27.4  |
| c24030_010 | c24030 |   500    |   True  |      267      |   72.6  |
| c24030_010 | c24030 |   795    |  False  |      1516     |   63.8  |
| c24030_010 | c24030 |   795    |   True  |      862      |   36.2  |
| c24030_010 | c24030 |   860    |  False  |     29130     |   88.0  |
| c24030_010 | c24030 |   860    |   True  |      3990     |   12.0  |
| c24030_013 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_013 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_013 | c24030 |   030    |  False  |       2       |   22.2  |
| c24030_013 | c24030 |   030    |   True  |       7       |   77.8  |
| c24030_013 | c24030 |   040    |  False  |       33      |   63.5  |
| c24030_013 | c24030 |   040    |   True  |       19      |   36.5  |
| c24030_013 | c24030 |   050    |  False  |      2807     |   87.2  |
| c24030_013 | c24030 |   050    |   True  |      413      |   12.8  |
| c24030_013 | c24030 |   060    |  False  |     35310     |   96.6  |
| c24030_013 | c24030 |   060    |   True  |      1234     |   3.4   |
| c24030_013 | c24030 |   140    |  False  |     69014     |   93.7  |
| c24030_013 | c24030 |   140    |   True  |      4628     |   6.3   |
| c24030_013 | c24030 |   150    |  False  |     215778    |   98.1  |
| c24030_013 | c24030 |   150    |   True  |      4196     |   1.9   |
| c24030_013 | c24030 |   160    |  False  |     28450     |   96.4  |
| c24030_013 | c24030 |   160    |   True  |      1060     |   3.6   |
| c24030_013 | c24030 |   170    |  False  |       8       |  100.0  |
| c24030_013 | c24030 |   250    |  False  |      676      |   97.5  |
| c24030_013 | c24030 |   250    |   True  |       17      |   2.5   |
| c24030_013 | c24030 |   251    |  False  |      477      |   99.4  |
| c24030_013 | c24030 |   251    |   True  |       3       |   0.6   |
| c24030_013 | c24030 |   256    |  False  |      470      |   97.7  |
| c24030_013 | c24030 |   256    |   True  |       11      |   2.3   |
| c24030_013 | c24030 |   258    |  False  |      905      |   98.9  |
| c24030_013 | c24030 |   258    |   True  |       10      |   1.1   |
| c24030_013 | c24030 |   310    |  False  |      662      |   83.2  |
| c24030_013 | c24030 |   310    |   True  |      134      |   16.8  |
| c24030_013 | c24030 |   400    |  False  |      3277     |   91.2  |
| c24030_013 | c24030 |   400    |   True  |      315      |   8.8   |
| c24030_013 | c24030 |   500    |  False  |      275      |   74.7  |
| c24030_013 | c24030 |   500    |   True  |       93      |   25.3  |
| c24030_013 | c24030 |   795    |  False  |      1963     |   82.5  |
| c24030_013 | c24030 |   795    |   True  |      415      |   17.5  |
| c24030_013 | c24030 |   860    |  False  |     31311     |   94.5  |
| c24030_013 | c24030 |   860    |   True  |      1809     |   5.5   |
| c24030_014 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_014 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_014 | c24030 |   030    |   True  |       9       |  100.0  |
| c24030_014 | c24030 |   040    |  False  |       11      |   21.2  |
| c24030_014 | c24030 |   040    |   True  |       41      |   78.8  |
| c24030_014 | c24030 |   050    |  False  |      2681     |   83.3  |
| c24030_014 | c24030 |   050    |   True  |      539      |   16.7  |
| c24030_014 | c24030 |   060    |  False  |     34350     |   94.0  |
| c24030_014 | c24030 |   060    |   True  |      2194     |   6.0   |
| c24030_014 | c24030 |   140    |  False  |     65874     |   89.5  |
| c24030_014 | c24030 |   140    |   True  |      7768     |   10.5  |
| c24030_014 | c24030 |   150    |  False  |     208597    |   94.8  |
| c24030_014 | c24030 |   150    |   True  |     11377     |   5.2   |
| c24030_014 | c24030 |   160    |  False  |     27829     |   94.3  |
| c24030_014 | c24030 |   160    |   True  |      1681     |   5.7   |
| c24030_014 | c24030 |   170    |  False  |       6       |   75.0  |
| c24030_014 | c24030 |   170    |   True  |       2       |   25.0  |
| c24030_014 | c24030 |   250    |  False  |      671      |   96.8  |
| c24030_014 | c24030 |   250    |   True  |       22      |   3.2   |
| c24030_014 | c24030 |   251    |  False  |      469      |   97.7  |
| c24030_014 | c24030 |   251    |   True  |       11      |   2.3   |
| c24030_014 | c24030 |   256    |  False  |      457      |   95.0  |
| c24030_014 | c24030 |   256    |   True  |       24      |   5.0   |
| c24030_014 | c24030 |   258    |  False  |      875      |   95.6  |
| c24030_014 | c24030 |   258    |   True  |       40      |   4.4   |
| c24030_014 | c24030 |   310    |  False  |      639      |   80.3  |
| c24030_014 | c24030 |   310    |   True  |      157      |   19.7  |
| c24030_014 | c24030 |   400    |  False  |      3170     |   88.3  |
| c24030_014 | c24030 |   400    |   True  |      422      |   11.7  |
| c24030_014 | c24030 |   500    |  False  |      214      |   58.2  |
| c24030_014 | c24030 |   500    |   True  |      154      |   41.8  |
| c24030_014 | c24030 |   795    |  False  |      1828     |   76.9  |
| c24030_014 | c24030 |   795    |   True  |      550      |   23.1  |
| c24030_014 | c24030 |   860    |  False  |     30472     |   92.0  |
| c24030_014 | c24030 |   860    |   True  |      2648     |   8.0   |
| c24030_017 | c24030 |   010    |   True  |       1       |  100.0  |
| c24030_017 | c24030 |   020    |   True  |       4       |  100.0  |
| c24030_017 | c24030 |   030    |   True  |       9       |  100.0  |
| c24030_017 | c24030 |   040    |  False  |       7       |   13.5  |
| c24030_017 | c24030 |   040    |   True  |       45      |   86.5  |
| c24030_017 | c24030 |   050    |  False  |      2542     |   78.9  |
