"table"	"variable"	"sumlevel"	"sig_dif"	"sig_dif_count"
"b05002"	"b05002_004"	"060"	True	5983
"b05002"	"b05002_004"	"140"	False	60096
"b05002"	"b05002_004"	"140"	True	13546
"b05002"	"b05002_004"	"160"	False	24871
"b05002"	"b05002_004"	"160"	True	4639
"b05002"	"b05002_004"	"170"	False	5
"b05002"	"b05002_004"	"170"	True	3
"b05002"	"b05002_004"	"250"	False	584
"b05002"	"b05002_004"	"250"	True	109
"b05002"	"b05002_004"	"251"	False	404
"b05002"	"b05002_004"	"251"	True	76
"b05002"	"b05002_004"	"256"	False	406
"b05002"	"b05002_004"	"256"	True	75
"b05002"	"b05002_004"	"310"	False	498
"b05002"	"b05002_004"	"310"	True	298
"b05002"	"b05002_004"	"400"	False	2738
"b05002"	"b05002_004"	"400"	True	854
"b05002"	"b05002_004"	"500"	False	130
"b05002"	"b05002_004"	"500"	True	238
"b05002"	"b05002_004"	"795"	False	1314
"b05002"	"b05002_004"	"795"	True	1064
"b05002"	"b05002_004"	"860"	False	26967
"b05002"	"b05002_004"	"860"	True	6153
"b05002"	"b05002_005"	"010"	True	1
"b05002"	"b05002_005"	"020"	False	1
"b05002"	"b05002_005"	"020"	True	3
"b05002"	"b05002_005"	"030"	False	2
"b05002"	"b05002_005"	"030"	True	7
"b05002"	"b05002_005"	"040"	False	21
"b05002"	"b05002_005"	"040"	True	31
"b05002"	"b05002_005"	"050"	False	2576
"b05002"	"b05002_005"	"050"	True	644
"b05002"	"b05002_005"	"060"	False	33081
"b05002"	"b05002_005"	"060"	True	3463
"b05002"	"b05002_005"	"140"	False	63171
"b05002"	"b05002_005"	"140"	True	10471
"b05002"	"b05002_005"	"160"	False	26874
"b05002"	"b05002_005"	"160"	True	2636
"b05002"	"b05002_005"	"170"	False	6
"b05002"	"b05002_005"	"170"	True	2
"b05002"	"b05002_005"	"250"	False	658
"b05002"	"b05002_005"	"250"	True	35
"b05002"	"b05002_005"	"251"	False	461
"b05002"	"b05002_005"	"251"	True	19
"b05002"	"b05002_005"	"256"	False	449
"b05002"	"b05002_005"	"256"	True	32
"b05002"	"b05002_005"	"310"	False	603
"b05002"	"b05002_005"	"310"	True	193
"b05002"	"b05002_005"	"400"	False	3032
"b05002"	"b05002_005"	"400"	True	560
"b05002"	"b05002_005"	"500"	False	229
"b05002"	"b05002_005"	"500"	True	139
"b05002"	"b05002_005"	"795"	False	1789
"b05002"	"b05002_005"	"795"	True	589
"b05002"	"b05002_005"	"860"	False	29275
"b05002"	"b05002_005"	"860"	True	3845
"b05002"	"b05002_006"	"010"	True	1
"b05002"	"b05002_006"	"020"	False	2
"b05002"	"b05002_006"	"020"	True	2
"b05002"	"b05002_006"	"030"	False	3
"b05002"	"b05002_006"	"030"	True	6
"b05002"	"b05002_006"	"040"	False	27
"b05002"	"b05002_006"	"040"	True	25
"b05002"	"b05002_006"	"050"	False	2500
"b05002"	"b05002_006"	"050"	True	720
"b05002"	"b05002_006"	"060"	False	31843
"b05002"	"b05002_006"	"060"	True	4701
"b05002"	"b05002_006"	"140"	False	63079
"b05002"	"b05002_006"	"140"	True	10563
"b05002"	"b05002_006"	"160"	False	26250
"b05002"	"b05002_006"	"160"	True	3260
"b05002"	"b05002_006"	"170"	False	4
"b05002"	"b05002_006"	"170"	True	4
"b05002"	"b05002_006"	"250"	False	650
"b05002"	"b05002_006"	"250"	True	43
"b05002"	"b05002_006"	"251"	False	448
"b05002"	"b05002_006"	"251"	True	32
"b05002"	"b05002_006"	"256"	False	440
"b05002"	"b05002_006"	"256"	True	41
"b05002"	"b05002_006"	"310"	False	591
"b05002"	"b05002_006"	"310"	True	205
"b05002"	"b05002_006"	"400"	False	2946
"b05002"	"b05002_006"	"400"	True	646
"b05002"	"b05002_006"	"500"	False	226
"b05002"	"b05002_006"	"500"	True	142
"b05002"	"b05002_006"	"795"	False	1728
"b05002"	"b05002_006"	"795"	True	650
"b05002"	"b05002_006"	"860"	False	28582
"b05002"	"b05002_006"	"860"	True	4538
"b05002"	"b05002_007"	"010"	True	1
"b05002"	"b05002_007"	"020"	True	4
"b05002"	"b05002_007"	"030"	False	2
"b05002"	"b05002_007"	"030"	True	7
"b05002"	"b05002_007"	"040"	False	14
"b05002"	"b05002_007"	"040"	True	38
"b05002"	"b05002_007"	"050"	False	2465
"b05002"	"b05002_007"	"050"	True	755
"b05002"	"b05002_007"	"060"	False	32212
"b05002"	"b05002_007"	"060"	True	4332
"b05002"	"b05002_007"	"140"	False	62274
"b05002"	"b05002_007"	"140"	True	11368
"b05002"	"b05002_007"	"160"	False	26163
"b05002"	"b05002_007"	"160"	True	3347
"b05002"	"b05002_007"	"170"	False	6
"b05002"	"b05002_007"	"170"	True	2
"b05002"	"b05002_007"	"250"	False	651
"b05002"	"b05002_007"	"250"	True	42
"b05002"	"b05002_007"	"251"	False	441
"b05002"	"b05002_007"	"251"	True	39
"b05002"	"b05002_007"	"256"	False	443
"b05002"	"b05002_007"	"256"	True	38
"b05002"	"b05002_007"	"310"	False	569
"b05002"	"b05002_007"	"310"	True	227
"b05002"	"b05002_007"	"400"	False	2923
"b05002"	"b05002_007"	"400"	True	669
"b05002"	"b05002_007"	"500"	False	179
"b05002"	"b05002_007"	"500"	True	189
"b05002"	"b05002_007"	"795"	False	1662
"b05002"	"b05002_007"	"795"	True	716
"b05002"	"b05002_007"	"860"	False	28414
"b05002"	"b05002_007"	"860"	True	4706
"b05002"	"b05002_008"	"010"	True	1
"b05002"	"b05002_008"	"020"	True	4
"b05002"	"b05002_008"	"030"	True	9
"b05002"	"b05002_008"	"040"	False	12
"b05002"	"b05002_008"	"040"	True	40
"b05002"	"b05002_008"	"050"	False	2506
"b05002"	"b05002_008"	"050"	True	714
"b05002"	"b05002_008"	"060"	False	32683
"b05002"	"b05002_008"	"060"	True	3861
"b05002"	"b05002_008"	"140"	False	63393
"b05002"	"b05002_008"	"140"	True	10249
"b05002"	"b05002_008"	"160"	False	26464
"b05002"	"b05002_008"	"160"	True	3046
"b05002"	"b05002_008"	"170"	False	6
"b05002"	"b05002_008"	"170"	True	2
"b05002"	"b05002_008"	"250"	False	622
"b05002"	"b05002_008"	"250"	True	71
"b05002"	"b05002_008"	"251"	False	423
"b05002"	"b05002_008"	"251"	True	57
"b05002"	"b05002_008"	"256"	False	428
"b05002"	"b05002_008"	"256"	True	53
"b05002"	"b05002_008"	"310"	False	552
"b05002"	"b05002_008"	"310"	True	244
"b05002"	"b05002_008"	"400"	False	2924
"b05002"	"b05002_008"	"400"	True	668
"b05002"	"b05002_008"	"500"	False	191
"b05002"	"b05002_008"	"500"	True	177
"b05002"	"b05002_008"	"795"	False	1735
"b05002"	"b05002_008"	"795"	True	643
"b05002"	"b05002_008"	"860"	False	28944
"b05002"	"b05002_008"	"860"	True	4176
"b05002"	"b05002_009"	"010"	True	1
"b05002"	"b05002_009"	"020"	True	4
"b05002"	"b05002_009"	"030"	True	9
"b05002"	"b05002_009"	"040"	False	7
"b05002"	"b05002_009"	"040"	True	45
"b05002"	"b05002_009"	"050"	False	2535
"b05002"	"b05002_009"	"050"	True	685
"b05002"	"b05002_009"	"060"	False	34453
"b05002"	"b05002_009"	"060"	True	2091
"b05002"	"b05002_009"	"140"	False	65792
"b05002"	"b05002_009"	"140"	True	7850
"b05002"	"b05002_009"	"160"	False	27823
"b05002"	"b05002_009"	"160"	True	1687
"b05002"	"b05002_009"	"170"	False	5
"b05002"	"b05002_009"	"170"	True	3
"b05002"	"b05002_009"	"250"	False	667
"b05002"	"b05002_009"	"250"	True	26
"b05002"	"b05002_009"	"251"	False	472
"b05002"	"b05002_009"	"251"	True	8
"b05002"	"b05002_009"	"256"	False	455
"b05002"	"b05002_009"	"256"	True	26
"b05002"	"b05002_009"	"310"	False	583
"b05002"	"b05002_009"	"310"	True	213
"b05002"	"b05002_009"	"400"	False	3073
"b05002"	"b05002_009"	"400"	True	519
"b05002"	"b05002_009"	"500"	False	172
"b05002"	"b05002_009"	"500"	True	196
"b05002"	"b05002_009"	"795"	False	1702
"b05002"	"b05002_009"	"795"	True	676
"b05002"	"b05002_009"	"860"	False	30421
"b05002"	"b05002_009"	"860"	True	2699
"b05002"	"b05002_010"	"010"	True	1
"b05002"	"b05002_010"	"020"	True	4
"b05002"	"b05002_010"	"030"	False	1
"b05002"	"b05002_010"	"030"	True	8
"b05002"	"b05002_010"	"040"	False	19
"b05002"	"b05002_010"	"040"	True	33
"b05002"	"b05002_010"	"050"	False	2863
"b05002"	"b05002_010"	"050"	True	357
"b05002"	"b05002_010"	"060"	False	35777
"b05002"	"b05002_010"	"060"	True	767
"b05002"	"b05002_010"	"140"	False	71602
"b05002"	"b05002_010"	"140"	True	2040
"b05002"	"b05002_010"	"160"	False	28869
"b05002"	"b05002_010"	"160"	True	641
"b05002"	"b05002_010"	"170"	False	7
"b05002"	"b05002_010"	"170"	True	1
"b05002"	"b05002_010"	"250"	False	689
"b05002"	"b05002_010"	"250"	True	4
"b05002"	"b05002_010"	"251"	False	480
"b05002"	"b05002_010"	"256"	False	480
"b05002"	"b05002_010"	"256"	True	1
"b05002"	"b05002_010"	"310"	False	661
"b05002"	"b05002_010"	"310"	True	135
"b05002"	"b05002_010"	"400"	False	3387
"b05002"	"b05002_010"	"400"	True	205
"b05002"	"b05002_010"	"500"	False	258
"b05002"	"b05002_010"	"500"	True	110
"b05002"	"b05002_010"	"795"	False	1916
"b05002"	"b05002_010"	"795"	True	462
"b05002"	"b05002_010"	"860"	False	32022
"b05002"	"b05002_010"	"860"	True	1098
"b05002"	"b05002_011"	"010"	True	1
"b05002"	"b05002_011"	"020"	False	1
"b05002"	"b05002_011"	"020"	True	3
"b05002"	"b05002_011"	"030"	False	5
"b05002"	"b05002_011"	"030"	True	4
"b05002"	"b05002_011"	"040"	False	41
"b05002"	"b05002_011"	"040"	True	11
"b05002"	"b05002_011"	"050"	False	3119
"b05002"	"b05002_011"	"050"	True	101
"b05002"	"b05002_011"	"060"	False	36391
"b05002"	"b05002_011"	"060"	True	153
"b05002"	"b05002_011"	"140"	False	73426
"b05002"	"b05002_011"	"140"	True	216
"b05002"	"b05002_011"	"160"	False	29374
"b05002"	"b05002_011"	"160"	True	136
"b05002"	"b05002_011"	"170"	False	8
"b05002"	"b05002_011"	"250"	False	689
"b05002"	"b05002_011"	"250"	True	4
"b05002"	"b05002_011"	"251"	False	480
"b05002"	"b05002_011"	"256"	False	479
"b05002"	"b05002_011"	"256"	True	2
"b05002"	"b05002_011"	"310"	False	741
"b05002"	"b05002_011"	"310"	True	55
"b05002"	"b05002_011"	"400"	False	3530
"b05002"	"b05002_011"	"400"	True	62
"b05002"	"b05002_011"	"500"	False	302
"b05002"	"b05002_011"	"500"	True	66
"b05002"	"b05002_011"	"795"	False	2170
"b05002"	"b05002_011"	"795"	True	208
"b05002"	"b05002_011"	"860"	False	32892
"b05002"	"b05002_011"	"860"	True	228
"b05002"	"b05002_012"	"010"	True	1
"b05002"	"b05002_012"	"020"	True	4
"b05002"	"b05002_012"	"030"	True	9
"b05002"	"b05002_012"	"040"	False	11
"b05002"	"b05002_012"	"040"	True	41
"b05002"	"b05002_012"	"050"	False	2675
"b05002"	"b05002_012"	"050"	True	545
"b05002"	"b05002_012"	"060"	False	34815
"b05002"	"b05002_012"	"060"	True	1729
"b05002"	"b05002_012"	"140"	False	67076
"b05002"	"b05002_012"	"140"	True	6566
"b05002"	"b05002_012"	"160"	False	28070
"b05002"	"b05002_012"	"160"	True	1440
"b05002"	"b05002_012"	"170"	False	5
"b05002"	"b05002_012"	"170"	True	3
"b05002"	"b05002_012"	"250"	False	673
"b05002"	"b05002_012"	"250"	True	20
"b05002"	"b05002_012"	"251"	False	472
"b05002"	"b05002_012"	"251"	True	8
"b05002"	"b05002_012"	"256"	False	463
"b05002"	"b05002_012"	"256"	True	18
"b05002"	"b05002_012"	"310"	False	602
"b05002"	"b05002_012"	"310"	True	194
"b05002"	"b05002_012"	"400"	False	3143
"b05002"	"b05002_012"	"400"	True	449
"b05002"	"b05002_012"	"500"	False	173
"b05002"	"b05002_012"	"500"	True	195
"b05002"	"b05002_012"	"795"	False	1751
"b05002"	"b05002_012"	"795"	True	627
"b05002"	"b05002_012"	"860"	False	30729
"b05002"	"b05002_012"	"860"	True	2391
"b05002"	"b05002_013"	"010"	True	1
"b05002"	"b05002_013"	"020"	True	4
"b05002"	"b05002_013"	"030"	True	9
"b05002"	"b05002_013"	"040"	False	3
"b05002"	"b05002_013"	"040"	True	49
"b05002"	"b05002_013"	"050"	False	2298
"b05002"	"b05002_013"	"050"	True	922
"b05002"	"b05002_013"	"060"	False	32855
"b05002"	"b05002_013"	"060"	True	3689
"b05002"	"b05002_013"	"140"	False	61250
"b05002"	"b05002_013"	"140"	True	12392
"b05002"	"b05002_013"	"160"	False	26434
"b05002"	"b05002_013"	"160"	True	3076
"b05002"	"b05002_013"	"170"	False	4
"b05002"	"b05002_013"	"170"	True	4
"b05002"	"b05002_013"	"250"	False	637
"b05002"	"b05002_013"	"250"	True	56
"b05002"	"b05002_013"	"251"	False	456
"b05002"	"b05002_013"	"251"	True	24
"b05002"	"b05002_013"	"256"	False	428
"b05002"	"b05002_013"	"256"	True	53
"b05002"	"b05002_013"	"310"	False	506
"b05002"	"b05002_013"	"310"	True	290
"b05002"	"b05002_013"	"400"	False	2778
"b05002"	"b05002_013"	"400"	True	814
"b05002"	"b05002_013"	"500"	False	116
"b05002"	"b05002_013"	"500"	True	252
"b05002"	"b05002_013"	"795"	False	1308
"b05002"	"b05002_013"	"795"	True	1070
"b05002"	"b05002_013"	"860"	False	28574
"b05002"	"b05002_013"	"860"	True	4546
"b05002"	"b05002_014"	"010"	True	1
"b05002"	"b05002_014"	"020"	True	4
"b05002"	"b05002_014"	"030"	True	9
"b05002"	"b05002_014"	"040"	False	3
"b05002"	"b05002_014"	"040"	True	49
"b05002"	"b05002_014"	"050"	False	2325
"b05002"	"b05002_014"	"050"	True	895
"b05002"	"b05002_014"	"060"	False	33473
"b05002"	"b05002_014"	"060"	True	3071
"b05002"	"b05002_014"	"140"	False	62296
"b05002"	"b05002_014"	"140"	True	11346
"b05002"	"b05002_014"	"160"	False	26851
"b05002"	"b05002_014"	"160"	True	2659
"b05002"	"b05002_014"	"170"	False	4
"b05002"	"b05002_014"	"170"	True	4
"b05002"	"b05002_014"	"250"	False	643
"b05002"	"b05002_014"	"250"	True	50
"b05002"	"b05002_014"	"251"	False	467
"b05002"	"b05002_014"	"251"	True	13
"b05002"	"b05002_014"	"256"	False	443
"b05002"	"b05002_014"	"256"	True	38
"b05002"	"b05002_014"	"310"	False	497
"b05002"	"b05002_014"	"310"	True	299
"b05002"	"b05002_014"	"400"	False	2862
"b05002"	"b05002_014"	"400"	True	730
"b05002"	"b05002_014"	"500"	False	51
"b05002"	"b05002_014"	"500"	True	317
"b05002"	"b05002_014"	"795"	False	1065
"b05002"	"b05002_014"	"795"	True	1313
"b05002"	"b05002_014"	"860"	False	28971
"b05002"	"b05002_014"	"860"	True	4149
"b05002"	"b05002_021"	"010"	False	1
"b05002"	"b05002_021"	"020"	True	4
"b05002"	"b05002_021"	"030"	False	1
"b05002"	"b05002_021"	"030"	True	8
"b05002"	"b05002_021"	"040"	False	23
"b05002"	"b05002_021"	"040"	True	29
"b05002"	"b05002_021"	"050"	False	2432
"b05002"	"b05002_021"	"050"	True	788
"b05002"	"b05002_021"	"060"	False	33854
"b05002"	"b05002_021"	"060"	True	2690
"b05002"	"b05002_021"	"140"	False	63233
"b05002"	"b05002_021"	"140"	True	10409
"b05002"	"b05002_021"	"160"	False	27107
"b05002"	"b05002_021"	"160"	True	2403
"b05002"	"b05002_021"	"170"	False	6
"b05002"	"b05002_021"	"170"	True	2
"b05002"	"b05002_021"	"250"	False	653
"b05002"	"b05002_021"	"250"	True	40
"b05002"	"b05002_021"	"251"	False	461
"b05002"	"b05002_021"	"251"	True	19
"b05002"	"b05002_021"	"256"	False	434
"b05002"	"b05002_021"	"256"	True	47
"b05002"	"b05002_021"	"310"	False	551
"b05002"	"b05002_021"	"310"	True	245
"b05002"	"b05002_021"	"400"	False	2876
"b05002"	"b05002_021"	"400"	True	716
"b05002"	"b05002_021"	"500"	False	191
"b05002"	"b05002_021"	"500"	True	177
"b05002"	"b05002_021"	"795"	False	1584
"b05002"	"b05002_021"	"795"	True	794
"b05002"	"b05002_021"	"860"	False	29535
"b05002"	"b05002_021"	"860"	True	3585
"b07204"	"b07204_001"	"010"	True	1
"b07204"	"b07204_001"	"020"	True	4
"b07204"	"b07204_001"	"030"	True	9
"b07204"	"b07204_001"	"040"	True	51
"b07204"	"b07204_001"	"040"	""	1
"b07204"	"b07204_001"	"050"	False	443
"b07204"	"b07204_001"	"050"	True	2699
"b07204"	"b07204_001"	"050"	""	78
"b07204"	"b07204_001"	"060"	False	25166
"b07204"	"b07204_001"	"060"	True	10439
"b07204"	"b07204_001"	"060"	""	939
"b07204"	"b07204_001"	"140"	False	55006
"b07204"	"b07204_001"	"140"	True	17733
"b07204"	"b07204_001"	"140"	""	903
"b07204"	"b07204_001"	"160"	False	20796
"b07204"	"b07204_001"	"160"	True	8461
"b07204"	"b07204_001"	"160"	""	253
"b07204"	"b07204_001"	"170"	False	2
"b07204"	"b07204_001"	"170"	True	6
"b07204"	"b07204_001"	"250"	False	553
"b07204"	"b07204_001"	"250"	True	140
"b07204"	"b07204_001"	"251"	False	383
"b07204"	"b07204_001"	"251"	True	97
"b07204"	"b07204_001"	"256"	False	385
"b07204"	"b07204_001"	"256"	True	96
"b07204"	"b07204_001"	"310"	False	62
"b07204"	"b07204_001"	"310"	True	725
"b07204"	"b07204_001"	"310"	""	9
"b07204"	"b07204_001"	"400"	False	2193
"b07204"	"b07204_001"	"400"	True	1380
"b07204"	"b07204_001"	"400"	""	19
"b07204"	"b07204_001"	"500"	False	31
"b07204"	"b07204_001"	"500"	True	336
"b07204"	"b07204_001"	"500"	""	1
"b07204"	"b07204_001"	"795"	False	402
"b07204"	"b07204_001"	"795"	True	1949
"b07204"	"b07204_001"	"795"	""	27
"b07204"	"b07204_001"	"860"	False	24185
"b07204"	"b07204_001"	"860"	True	8804
"b07204"	"b07204_001"	"860"	""	131
"b07204"	"b07204_002"	"010"	True	1
"b07204"	"b07204_002"	"020"	True	4
"b07204"	"b07204_002"	"030"	True	9
"b07204"	"b07204_002"	"040"	False	4
"b07204"	"b07204_002"	"040"	True	47
"b07204"	"b07204_002"	"040"	""	1
"b07204"	"b07204_002"	"050"	False	1550
"b07204"	"b07204_002"	"050"	True	1592
"b07204"	"b07204_002"	"050"	""	78
"b07204"	"b07204_002"	"060"	False	27902
"b07204"	"b07204_002"	"060"	True	7703
"b07204"	"b07204_002"	"060"	""	939
"b07204"	"b07204_002"	"140"	False	55974
"b07204"	"b07204_002"	"140"	True	16765
"b07204"	"b07204_002"	"140"	""	903
"b07204"	"b07204_002"	"160"	False	23091
"b07204"	"b07204_002"	"160"	True	6166
"b07204"	"b07204_002"	"160"	""	253
"b07204"	"b07204_002"	"170"	False	4
"b07204"	"b07204_002"	"170"	True	4
"b07204"	"b07204_002"	"250"	False	552
"b07204"	"b07204_002"	"250"	True	141
"b07204"	"b07204_002"	"251"	False	384
"b07204"	"b07204_002"	"251"	True	96
"b07204"	"b07204_002"	"256"	False	393
"b07204"	"b07204_002"	"256"	True	88
"b07204"	"b07204_002"	"310"	False	318
"b07204"	"b07204_002"	"310"	True	469
"b07204"	"b07204_002"	"310"	""	9
"b07204"	"b07204_002"	"400"	False	2442
"b07204"	"b07204_002"	"400"	True	1131
"b07204"	"b07204_002"	"400"	""	19
"b07204"	"b07204_002"	"500"	False	51
"b07204"	"b07204_002"	"500"	True	316
"b07204"	"b07204_002"	"500"	""	1
"b07204"	"b07204_002"	"795"	False	666
"b07204"	"b07204_002"	"795"	True	1685
"b07204"	"b07204_002"	"795"	""	27
"b07204"	"b07204_002"	"860"	False	24950
"b07204"	"b07204_002"	"860"	True	8039
"b07204"	"b07204_002"	"860"	""	131
"b07204"	"b07204_003"	"010"	True	1
"b07204"	"b07204_003"	"020"	False	1
"b07204"	"b07204_003"	"020"	True	3
"b07204"	"b07204_003"	"030"	True	9
"b07204"	"b07204_003"	"040"	False	19
"b07204"	"b07204_003"	"040"	True	32
"b07204"	"b07204_003"	"040"	""	1
"b07204"	"b07204_003"	"050"	False	2140
"b07204"	"b07204_003"	"050"	True	1002
"b07204"	"b07204_003"	"050"	""	78
"b07204"	"b07204_003"	"060"	False	30112
"b07204"	"b07204_003"	"060"	True	5493
"b07204"	"b07204_003"	"060"	""	939
"b07204"	"b07204_003"	"140"	False	59368
"b07204"	"b07204_003"	"140"	True	13371
"b07204"	"b07204_003"	"140"	""	903
"b07204"	"b07204_003"	"160"	False	24912
"b07204"	"b07204_003"	"160"	True	4345
"b07204"	"b07204_003"	"160"	""	253
"b07204"	"b07204_003"	"170"	False	5
"b07204"	"b07204_003"	"170"	True	3
"b07204"	"b07204_003"	"250"	False	593
"b07204"	"b07204_003"	"250"	True	100
"b07204"	"b07204_003"	"251"	False	406
"b07204"	"b07204_003"	"251"	True	74
"b07204"	"b07204_003"	"256"	False	393
"b07204"	"b07204_003"	"256"	True	88
"b07204"	"b07204_003"	"310"	False	466
"b07204"	"b07204_003"	"310"	True	321
"b07204"	"b07204_003"	"310"	""	9
"b07204"	"b07204_003"	"400"	False	2678
"b07204"	"b07204_003"	"400"	True	895
"b07204"	"b07204_003"	"400"	""	19
"b07204"	"b07204_003"	"500"	False	140
"b07204"	"b07204_003"	"500"	True	227
"b07204"	"b07204_003"	"500"	""	1
"b07204"	"b07204_003"	"795"	False	1327
"b07204"	"b07204_003"	"795"	True	1024
"b07204"	"b07204_003"	"795"	""	27
"b07204"	"b07204_003"	"860"	False	27146
"b07204"	"b07204_003"	"860"	True	5843
"b07204"	"b07204_003"	"860"	""	131
"b07204"	"b07204_004"	"010"	True	1
"b07204"	"b07204_004"	"020"	True	4
"b07204"	"b07204_004"	"030"	True	9
"b07204"	"b07204_004"	"040"	False	14
"b07204"	"b07204_004"	"040"	True	37
"b07204"	"b07204_004"	"040"	""	1
"b07204"	"b07204_004"	"050"	False	2347
"b07204"	"b07204_004"	"050"	True	795
"b07204"	"b07204_004"	"050"	""	78
"b07204"	"b07204_004"	"060"	False	33323
"b07204"	"b07204_004"	"060"	True	2282
"b07204"	"b07204_004"	"060"	""	939
"b07204"	"b07204_004"	"140"	False	63376
"b07204"	"b07204_004"	"140"	True	9363
"b07204"	"b07204_004"	"140"	""	903
"b07204"	"b07204_004"	"160"	False	26691
"b07204"	"b07204_004"	"160"	True	2566
"b07204"	"b07204_004"	"160"	""	253
"b07204"	"b07204_004"	"170"	False	4
"b07204"	"b07204_004"	"170"	True	4
"b07204"	"b07204_004"	"250"	False	640
"b07204"	"b07204_004"	"250"	True	53
"b07204"	"b07204_004"	"251"	False	458
"b07204"	"b07204_004"	"251"	True	22
"b07204"	"b07204_004"	"256"	False	443
"b07204"	"b07204_004"	"256"	True	38
"b07204"	"b07204_004"	"310"	False	514
"b07204"	"b07204_004"	"310"	True	273
"b07204"	"b07204_004"	"310"	""	9
"b07204"	"b07204_004"	"400"	False	2776
"b07204"	"b07204_004"	"400"	True	797
"b07204"	"b07204_004"	"400"	""	19
"b07204"	"b07204_004"	"500"	False	165
"b07204"	"b07204_004"	"500"	True	202
"b07204"	"b07204_004"	"500"	""	1
"b07204"	"b07204_004"	"795"	False	1506
"b07204"	"b07204_004"	"795"	True	845
"b07204"	"b07204_004"	"795"	""	27
"b07204"	"b07204_004"	"860"	False	29615
"b07204"	"b07204_004"	"860"	True	3374
"b07204"	"b07204_004"	"860"	""	131
"b07204"	"b07204_005"	"010"	True	1
"b07204"	"b07204_005"	"020"	True	4
"b07204"	"b07204_005"	"030"	True	9
"b07204"	"b07204_005"	"040"	False	14
"b07204"	"b07204_005"	"040"	True	37
"b07204"	"b07204_005"	"040"	""	1
"b07204"	"b07204_005"	"050"	False	2352
"b07204"	"b07204_005"	"050"	True	790
"b07204"	"b07204_005"	"050"	""	78
"b07204"	"b07204_005"	"060"	False	33337
"b07204"	"b07204_005"	"060"	True	2268
"b07204"	"b07204_005"	"060"	""	939
"b07204"	"b07204_005"	"140"	False	63388
"b07204"	"b07204_005"	"140"	True	9351
"b07204"	"b07204_005"	"140"	""	903
"b07204"	"b07204_005"	"160"	False	26696
