"table"	"variable"	"sumlevel"	"change_cv"	"change_cv_count"
"c17002"	"c17002_007"	"500"	"medium"	4
"c17002"	"c17002_007"	"795"	"low"	2370
"c17002"	"c17002_007"	"795"	"medium"	8
"c17002"	"c17002_007"	"860"	"low"	29433
"c17002"	"c17002_007"	"860"	"medium"	21
"c17002"	"c17002_007"	"860"	""	3666
"c17002"	"c17002_008"	"010"	"high"	1
"c17002"	"c17002_008"	"020"	"high"	4
"c17002"	"c17002_008"	"030"	"high"	9
"c17002"	"c17002_008"	"040"	"high"	46
"c17002"	"c17002_008"	"040"	"low"	2
"c17002"	"c17002_008"	"040"	"medium"	4
"c17002"	"c17002_008"	"050"	"high"	290
"c17002"	"c17002_008"	"050"	"low"	2510
"c17002"	"c17002_008"	"050"	"medium"	418
"c17002"	"c17002_008"	"050"	""	2
"c17002"	"c17002_008"	"060"	"high"	315
"c17002"	"c17002_008"	"060"	"low"	34584
"c17002"	"c17002_008"	"060"	"medium"	1106
"c17002"	"c17002_008"	"060"	""	539
"c17002"	"c17002_008"	"140"	"high"	242
"c17002"	"c17002_008"	"140"	"low"	70524
"c17002"	"c17002_008"	"140"	"medium"	2340
"c17002"	"c17002_008"	"140"	""	536
"c17002"	"c17002_008"	"150"	"high"	187
"c17002"	"c17002_008"	"150"	"low"	215917
"c17002"	"c17002_008"	"150"	"medium"	2301
"c17002"	"c17002_008"	"150"	""	1569
"c17002"	"c17002_008"	"160"	"high"	306
"c17002"	"c17002_008"	"160"	"low"	27862
"c17002"	"c17002_008"	"160"	"medium"	995
"c17002"	"c17002_008"	"160"	""	347
"c17002"	"c17002_008"	"170"	"high"	3
"c17002"	"c17002_008"	"170"	"low"	4
"c17002"	"c17002_008"	"170"	"medium"	1
"c17002"	"c17002_008"	"250"	"high"	4
"c17002"	"c17002_008"	"250"	"low"	577
"c17002"	"c17002_008"	"250"	"medium"	24
"c17002"	"c17002_008"	"250"	""	88
"c17002"	"c17002_008"	"251"	"low"	420
"c17002"	"c17002_008"	"251"	"medium"	6
"c17002"	"c17002_008"	"251"	""	54
"c17002"	"c17002_008"	"256"	"high"	1
"c17002"	"c17002_008"	"256"	"low"	431
"c17002"	"c17002_008"	"256"	"medium"	9
"c17002"	"c17002_008"	"256"	""	40
"c17002"	"c17002_008"	"258"	"low"	855
"c17002"	"c17002_008"	"258"	"medium"	14
"c17002"	"c17002_008"	"258"	""	46
"c17002"	"c17002_008"	"310"	"high"	136
"c17002"	"c17002_008"	"310"	"low"	506
"c17002"	"c17002_008"	"310"	"medium"	154
"c17002"	"c17002_008"	"400"	"high"	126
"c17002"	"c17002_008"	"400"	"low"	3227
"c17002"	"c17002_008"	"400"	"medium"	237
"c17002"	"c17002_008"	"400"	""	2
"c17002"	"c17002_008"	"500"	"high"	237
"c17002"	"c17002_008"	"500"	"low"	48
"c17002"	"c17002_008"	"500"	"medium"	83
"c17002"	"c17002_008"	"795"	"high"	459
"c17002"	"c17002_008"	"795"	"low"	1068
"c17002"	"c17002_008"	"795"	"medium"	851
"c17002"	"c17002_008"	"860"	"high"	182
"c17002"	"c17002_008"	"860"	"low"	30559
"c17002"	"c17002_008"	"860"	"medium"	1791
"c17002"	"c17002_008"	"860"	""	588
"c24030"	"c24030_001"	"010"	"high"	1
"c24030"	"c24030_001"	"020"	"high"	4
"c24030"	"c24030_001"	"030"	"high"	9
"c24030"	"c24030_001"	"040"	"high"	46
"c24030"	"c24030_001"	"040"	"low"	4
"c24030"	"c24030_001"	"040"	"medium"	2
"c24030"	"c24030_001"	"050"	"high"	347
"c24030"	"c24030_001"	"050"	"low"	2520
"c24030"	"c24030_001"	"050"	"medium"	350
"c24030"	"c24030_001"	"050"	""	3
"c24030"	"c24030_001"	"060"	"high"	338
"c24030"	"c24030_001"	"060"	"low"	34599
"c24030"	"c24030_001"	"060"	"medium"	995
"c24030"	"c24030_001"	"060"	""	612
"c24030"	"c24030_001"	"140"	"high"	206
"c24030"	"c24030_001"	"140"	"low"	70590
"c24030"	"c24030_001"	"140"	"medium"	2316
"c24030"	"c24030_001"	"140"	""	530
"c24030"	"c24030_001"	"150"	"high"	161
"c24030"	"c24030_001"	"150"	"low"	216141
"c24030"	"c24030_001"	"150"	"medium"	2229
"c24030"	"c24030_001"	"150"	""	1443
"c24030"	"c24030_001"	"160"	"high"	317
"c24030"	"c24030_001"	"160"	"low"	27815
"c24030"	"c24030_001"	"160"	"medium"	1016
"c24030"	"c24030_001"	"160"	""	362
"c24030"	"c24030_001"	"170"	"high"	4
"c24030"	"c24030_001"	"170"	"low"	2
"c24030"	"c24030_001"	"170"	"medium"	2
"c24030"	"c24030_001"	"250"	"high"	2
"c24030"	"c24030_001"	"250"	"low"	593
"c24030"	"c24030_001"	"250"	"medium"	16
"c24030"	"c24030_001"	"250"	""	82
"c24030"	"c24030_001"	"251"	"low"	423
"c24030"	"c24030_001"	"251"	"medium"	4
"c24030"	"c24030_001"	"251"	""	53
"c24030"	"c24030_001"	"256"	"low"	432
"c24030"	"c24030_001"	"256"	"medium"	10
"c24030"	"c24030_001"	"256"	""	39
"c24030"	"c24030_001"	"258"	"low"	851
"c24030"	"c24030_001"	"258"	"medium"	16
"c24030"	"c24030_001"	"258"	""	48
"c24030"	"c24030_001"	"310"	"high"	148
"c24030"	"c24030_001"	"310"	"low"	509
"c24030"	"c24030_001"	"310"	"medium"	138
"c24030"	"c24030_001"	"310"	""	1
"c24030"	"c24030_001"	"400"	"high"	149
"c24030"	"c24030_001"	"400"	"low"	3214
"c24030"	"c24030_001"	"400"	"medium"	226
"c24030"	"c24030_001"	"400"	""	3
"c24030"	"c24030_001"	"500"	"high"	244
"c24030"	"c24030_001"	"500"	"low"	50
"c24030"	"c24030_001"	"500"	"medium"	74
"c24030"	"c24030_001"	"795"	"high"	482
"c24030"	"c24030_001"	"795"	"low"	1026
"c24030"	"c24030_001"	"795"	"medium"	870
"c24030"	"c24030_001"	"860"	"high"	196
"c24030"	"c24030_001"	"860"	"low"	30781
"c24030"	"c24030_001"	"860"	"medium"	1685
"c24030"	"c24030_001"	"860"	""	458
"c24030"	"c24030_002"	"010"	"high"	1
"c24030"	"c24030_002"	"020"	"high"	4
"c24030"	"c24030_002"	"030"	"high"	9
"c24030"	"c24030_002"	"040"	"high"	45
"c24030"	"c24030_002"	"040"	"low"	5
"c24030"	"c24030_002"	"040"	"medium"	2
"c24030"	"c24030_002"	"050"	"high"	257
"c24030"	"c24030_002"	"050"	"low"	2590
"c24030"	"c24030_002"	"050"	"medium"	371
"c24030"	"c24030_002"	"050"	""	2
"c24030"	"c24030_002"	"060"	"high"	205
"c24030"	"c24030_002"	"060"	"low"	34776
"c24030"	"c24030_002"	"060"	"medium"	740
"c24030"	"c24030_002"	"060"	""	823
"c24030"	"c24030_002"	"140"	"high"	78
"c24030"	"c24030_002"	"140"	"low"	71481
"c24030"	"c24030_002"	"140"	"medium"	1440
"c24030"	"c24030_002"	"140"	""	643
"c24030"	"c24030_002"	"150"	"high"	71
"c24030"	"c24030_002"	"150"	"low"	216487
"c24030"	"c24030_002"	"150"	"medium"	1544
"c24030"	"c24030_002"	"150"	""	1872
"c24030"	"c24030_002"	"160"	"high"	182
"c24030"	"c24030_002"	"160"	"low"	28046
"c24030"	"c24030_002"	"160"	"medium"	694
"c24030"	"c24030_002"	"160"	""	588
"c24030"	"c24030_002"	"170"	"high"	4
"c24030"	"c24030_002"	"170"	"low"	4
"c24030"	"c24030_002"	"250"	"high"	1
"c24030"	"c24030_002"	"250"	"low"	592
"c24030"	"c24030_002"	"250"	"medium"	14
"c24030"	"c24030_002"	"250"	""	86
"c24030"	"c24030_002"	"251"	"low"	413
"c24030"	"c24030_002"	"251"	"medium"	5
"c24030"	"c24030_002"	"251"	""	62
"c24030"	"c24030_002"	"256"	"low"	431
"c24030"	"c24030_002"	"256"	"medium"	7
"c24030"	"c24030_002"	"256"	""	43
"c24030"	"c24030_002"	"258"	"low"	851
"c24030"	"c24030_002"	"258"	"medium"	10
"c24030"	"c24030_002"	"258"	""	54
"c24030"	"c24030_002"	"310"	"high"	117
"c24030"	"c24030_002"	"310"	"low"	538
"c24030"	"c24030_002"	"310"	"medium"	140
"c24030"	"c24030_002"	"310"	""	1
"c24030"	"c24030_002"	"400"	"high"	104
"c24030"	"c24030_002"	"400"	"low"	3286
"c24030"	"c24030_002"	"400"	"medium"	198
"c24030"	"c24030_002"	"400"	""	4
"c24030"	"c24030_002"	"500"	"high"	206
"c24030"	"c24030_002"	"500"	"low"	65
"c24030"	"c24030_002"	"500"	"medium"	97
"c24030"	"c24030_002"	"795"	"high"	230
"c24030"	"c24030_002"	"795"	"low"	1298
"c24030"	"c24030_002"	"795"	"medium"	849
"c24030"	"c24030_002"	"795"	""	1
"c24030"	"c24030_002"	"860"	"high"	76
"c24030"	"c24030_002"	"860"	"low"	31300
"c24030"	"c24030_002"	"860"	"medium"	1132
"c24030"	"c24030_002"	"860"	""	612
"c24030"	"c24030_003"	"010"	"high"	1
"c24030"	"c24030_003"	"020"	"high"	1
"c24030"	"c24030_003"	"020"	"low"	2
"c24030"	"c24030_003"	"020"	"medium"	1
"c24030"	"c24030_003"	"030"	"high"	1
"c24030"	"c24030_003"	"030"	"low"	3
"c24030"	"c24030_003"	"030"	"medium"	5
"c24030"	"c24030_003"	"040"	"high"	3
"c24030"	"c24030_003"	"040"	"low"	40
"c24030"	"c24030_003"	"040"	"medium"	9
"c24030"	"c24030_003"	"050"	"low"	3156
"c24030"	"c24030_003"	"050"	"medium"	48
"c24030"	"c24030_003"	"050"	""	16
"c24030"	"c24030_003"	"060"	"high"	1
"c24030"	"c24030_003"	"060"	"low"	32860
"c24030"	"c24030_003"	"060"	"medium"	43
"c24030"	"c24030_003"	"060"	""	3640
"c24030"	"c24030_003"	"140"	"low"	48849
"c24030"	"c24030_003"	"140"	"medium"	42
"c24030"	"c24030_003"	"140"	""	24751
"c24030"	"c24030_003"	"150"	"low"	94939
"c24030"	"c24030_003"	"150"	"medium"	31
"c24030"	"c24030_003"	"150"	""	125004
"c24030"	"c24030_003"	"160"	"low"	22281
"c24030"	"c24030_003"	"160"	"medium"	21
"c24030"	"c24030_003"	"160"	""	7208
"c24030"	"c24030_003"	"170"	"low"	8
"c24030"	"c24030_003"	"250"	"low"	438
"c24030"	"c24030_003"	"250"	"medium"	6
"c24030"	"c24030_003"	"250"	""	249
"c24030"	"c24030_003"	"251"	"low"	309
"c24030"	"c24030_003"	"251"	""	171
"c24030"	"c24030_003"	"256"	"low"	359
"c24030"	"c24030_003"	"256"	"medium"	1
"c24030"	"c24030_003"	"256"	""	121
"c24030"	"c24030_003"	"258"	"low"	702
"c24030"	"c24030_003"	"258"	"medium"	2
"c24030"	"c24030_003"	"258"	""	211
"c24030"	"c24030_003"	"310"	"low"	781
"c24030"	"c24030_003"	"310"	"medium"	14
"c24030"	"c24030_003"	"310"	""	1
"c24030"	"c24030_003"	"400"	"low"	3405
"c24030"	"c24030_003"	"400"	"medium"	14
"c24030"	"c24030_003"	"400"	""	173
"c24030"	"c24030_003"	"500"	"high"	2
"c24030"	"c24030_003"	"500"	"low"	344
"c24030"	"c24030_003"	"500"	"medium"	21
"c24030"	"c24030_003"	"500"	""	1
"c24030"	"c24030_003"	"795"	"high"	3
"c24030"	"c24030_003"	"795"	"low"	2336
"c24030"	"c24030_003"	"795"	"medium"	32
"c24030"	"c24030_003"	"795"	""	7
"c24030"	"c24030_003"	"860"	"low"	28436
"c24030"	"c24030_003"	"860"	"medium"	37
"c24030"	"c24030_003"	"860"	""	4647
"c24030"	"c24030_006"	"010"	"high"	1
"c24030"	"c24030_006"	"020"	"high"	4
"c24030"	"c24030_006"	"030"	"high"	8
"c24030"	"c24030_006"	"030"	"medium"	1
"c24030"	"c24030_006"	"040"	"high"	20
"c24030"	"c24030_006"	"040"	"low"	18
"c24030"	"c24030_006"	"040"	"medium"	14
"c24030"	"c24030_006"	"050"	"high"	23
"c24030"	"c24030_006"	"050"	"low"	3056
"c24030"	"c24030_006"	"050"	"medium"	127
"c24030"	"c24030_006"	"050"	""	14
"c24030"	"c24030_006"	"060"	"high"	9
"c24030"	"c24030_006"	"060"	"low"	32511
"c24030"	"c24030_006"	"060"	"medium"	167
"c24030"	"c24030_006"	"060"	""	3857
"c24030"	"c24030_006"	"140"	"low"	71920
"c24030"	"c24030_006"	"140"	"medium"	141
"c24030"	"c24030_006"	"140"	""	1581
"c24030"	"c24030_006"	"150"	"high"	2
"c24030"	"c24030_006"	"150"	"low"	199996
"c24030"	"c24030_006"	"150"	"medium"	78
"c24030"	"c24030_006"	"150"	""	19898
"c24030"	"c24030_006"	"160"	"high"	7
"c24030"	"c24030_006"	"160"	"low"	26604
"c24030"	"c24030_006"	"160"	"medium"	116
"c24030"	"c24030_006"	"160"	""	2783
"c24030"	"c24030_006"	"170"	"low"	7
"c24030"	"c24030_006"	"170"	"medium"	1
"c24030"	"c24030_006"	"250"	"low"	505
"c24030"	"c24030_006"	"250"	"medium"	7
"c24030"	"c24030_006"	"250"	""	181
"c24030"	"c24030_006"	"251"	"low"	363
"c24030"	"c24030_006"	"251"	"medium"	1
"c24030"	"c24030_006"	"251"	""	116
"c24030"	"c24030_006"	"256"	"low"	404
"c24030"	"c24030_006"	"256"	"medium"	1
"c24030"	"c24030_006"	"256"	""	76
"c24030"	"c24030_006"	"258"	"low"	813
"c24030"	"c24030_006"	"258"	"medium"	1
"c24030"	"c24030_006"	"258"	""	101
"c24030"	"c24030_006"	"310"	"high"	22
"c24030"	"c24030_006"	"310"	"low"	708
"c24030"	"c24030_006"	"310"	"medium"	65
"c24030"	"c24030_006"	"310"	""	1
"c24030"	"c24030_006"	"400"	"high"	22
"c24030"	"c24030_006"	"400"	"low"	3470
"c24030"	"c24030_006"	"400"	"medium"	75
"c24030"	"c24030_006"	"400"	""	25
"c24030"	"c24030_006"	"500"	"high"	13
"c24030"	"c24030_006"	"500"	"low"	225
"c24030"	"c24030_006"	"500"	"medium"	130
"c24030"	"c24030_006"	"795"	"low"	2205
"c24030"	"c24030_006"	"795"	"medium"	171
"c24030"	"c24030_006"	"795"	""	2
"c24030"	"c24030_006"	"860"	"low"	30386
"c24030"	"c24030_006"	"860"	"medium"	139
"c24030"	"c24030_006"	"860"	""	2595
"c24030"	"c24030_007"	"010"	"high"	1
"c24030"	"c24030_007"	"020"	"high"	3
"c24030"	"c24030_007"	"020"	"low"	1
"c24030"	"c24030_007"	"030"	"high"	5
"c24030"	"c24030_007"	"030"	"low"	3
"c24030"	"c24030_007"	"030"	"medium"	1
"c24030"	"c24030_007"	"040"	"high"	10
"c24030"	"c24030_007"	"040"	"low"	27
"c24030"	"c24030_007"	"040"	"medium"	15
"c24030"	"c24030_007"	"050"	"high"	3
"c24030"	"c24030_007"	"050"	"low"	3129
"c24030"	"c24030_007"	"050"	"medium"	72
"c24030"	"c24030_007"	"050"	""	16
"c24030"	"c24030_007"	"060"	"high"	4
"c24030"	"c24030_007"	"060"	"low"	32375
"c24030"	"c24030_007"	"060"	"medium"	123
"c24030"	"c24030_007"	"060"	""	4042
"c24030"	"c24030_007"	"140"	"low"	71948
"c24030"	"c24030_007"	"140"	"medium"	156
"c24030"	"c24030_007"	"140"	""	1538
"c24030"	"c24030_007"	"150"	"high"	1
"c24030"	"c24030_007"	"150"	"low"	203363
"c24030"	"c24030_007"	"150"	"medium"	151
"c24030"	"c24030_007"	"150"	""	16459
"c24030"	"c24030_007"	"160"	"high"	1
"c24030"	"c24030_007"	"160"	"low"	26078
"c24030"	"c24030_007"	"160"	"medium"	90
"c24030"	"c24030_007"	"160"	""	3341
"c24030"	"c24030_007"	"170"	"low"	8
"c24030"	"c24030_007"	"250"	"low"	385
"c24030"	"c24030_007"	"250"	""	308
"c24030"	"c24030_007"	"251"	"low"	324
"c24030"	"c24030_007"	"251"	""	156
"c24030"	"c24030_007"	"256"	"low"	356
"c24030"	"c24030_007"	"256"	""	125
"c24030"	"c24030_007"	"258"	"low"	694
"c24030"	"c24030_007"	"258"	""	221
"c24030"	"c24030_007"	"310"	"high"	4
"c24030"	"c24030_007"	"310"	"low"	746
"c24030"	"c24030_007"	"310"	"medium"	46
"c24030"	"c24030_007"	"400"	"high"	1
"c24030"	"c24030_007"	"400"	"low"	3530
"c24030"	"c24030_007"	"400"	"medium"	44
"c24030"	"c24030_007"	"400"	""	17
"c24030"	"c24030_007"	"500"	"high"	3
"c24030"	"c24030_007"	"500"	"low"	314
"c24030"	"c24030_007"	"500"	"medium"	51
"c24030"	"c24030_007"	"795"	"low"	2293
"c24030"	"c24030_007"	"795"	"medium"	84
"c24030"	"c24030_007"	"795"	""	1
"c24030"	"c24030_007"	"860"	"low"	29867
"c24030"	"c24030_007"	"860"	"medium"	89
"c24030"	"c24030_007"	"860"	""	3164
"c24030"	"c24030_008"	"010"	"medium"	1
"c24030"	"c24030_008"	"020"	"low"	3
"c24030"	"c24030_008"	"020"	"medium"	1
"c24030"	"c24030_008"	"030"	"low"	7
"c24030"	"c24030_008"	"030"	"medium"	2
"c24030"	"c24030_008"	"040"	"low"	50
"c24030"	"c24030_008"	"040"	"medium"	2
"c24030"	"c24030_008"	"050"	"low"	3170
"c24030"	"c24030_008"	"050"	"medium"	11
"c24030"	"c24030_008"	"050"	""	39
"c24030"	"c24030_008"	"060"	"low"	28406
"c24030"	"c24030_008"	"060"	"medium"	19
"c24030"	"c24030_008"	"060"	""	8119
"c24030"	"c24030_008"	"140"	"low"	68774
"c24030"	"c24030_008"	"140"	"medium"	24
"c24030"	"c24030_008"	"140"	""	4844
"c24030"	"c24030_008"	"150"	"low"	157239
"c24030"	"c24030_008"	"150"	"medium"	9
"c24030"	"c24030_008"	"150"	""	62726
"c24030"	"c24030_008"	"160"	"low"	21981
"c24030"	"c24030_008"	"160"	"medium"	11
"c24030"	"c24030_008"	"160"	""	7518
"c24030"	"c24030_008"	"170"	"low"	8
"c24030"	"c24030_008"	"250"	"low"	307
"c24030"	"c24030_008"	"250"	""	386
"c24030"	"c24030_008"	"251"	"low"	197
"c24030"	"c24030_008"	"251"	""	283
"c24030"	"c24030_008"	"256"	"low"	285
"c24030"	"c24030_008"	"256"	""	196
"c24030"	"c24030_008"	"258"	"low"	525
"c24030"	"c24030_008"	"258"	""	390
"c24030"	"c24030_008"	"310"	"low"	785
"c24030"	"c24030_008"	"310"	"medium"	6
"c24030"	"c24030_008"	"310"	""	5
"c24030"	"c24030_008"	"400"	"low"	3436
"c24030"	"c24030_008"	"400"	"medium"	3
"c24030"	"c24030_008"	"400"	""	153
"c24030"	"c24030_008"	"500"	"low"	364
"c24030"	"c24030_008"	"500"	"medium"	4
"c24030"	"c24030_008"	"795"	"low"	2360
"c24030"	"c24030_008"	"795"	"medium"	12
"c24030"	"c24030_008"	"795"	""	6
"c24030"	"c24030_008"	"860"	"low"	26648
"c24030"	"c24030_008"	"860"	"medium"	13
"c24030"	"c24030_008"	"860"	""	6459
"c24030"	"c24030_009"	"010"	"high"	1
"c24030"	"c24030_009"	"020"	"high"	2
"c24030"	"c24030_009"	"020"	"low"	1
"c24030"	"c24030_009"	"020"	"medium"	1
"c24030"	"c24030_009"	"030"	"high"	4
"c24030"	"c24030_009"	"030"	"low"	2
"c24030"	"c24030_009"	"030"	"medium"	3
"c24030"	"c24030_009"	"040"	"high"	7
"c24030"	"c24030_009"	"040"	"low"	33
"c24030"	"c24030_009"	"040"	"medium"	12
"c24030"	"c24030_009"	"050"	"high"	3
"c24030"	"c24030_009"	"050"	"low"	3161
"c24030"	"c24030_009"	"050"	"medium"	37
"c24030"	"c24030_009"	"050"	""	19
"c24030"	"c24030_009"	"060"	"high"	4
"c24030"	"c24030_009"	"060"	"low"	31697
"c24030"	"c24030_009"	"060"	"medium"	59
"c24030"	"c24030_009"	"060"	""	4784
"c24030"	"c24030_009"	"140"	"low"	72306
"c24030"	"c24030_009"	"140"	"medium"	114
"c24030"	"c24030_009"	"140"	""	1222
"c24030"	"c24030_009"	"150"	"high"	1
"c24030"	"c24030_009"	"150"	"low"	206219
"c24030"	"c24030_009"	"150"	"medium"	80
"c24030"	"c24030_009"	"150"	""	13674
"c24030"	"c24030_009"	"160"	"low"	25901
"c24030"	"c24030_009"	"160"	"medium"	49
"c24030"	"c24030_009"	"160"	""	3560
"c24030"	"c24030_009"	"170"	"low"	8
"c24030"	"c24030_009"	"250"	"low"	470
"c24030"	"c24030_009"	"250"	"medium"	2
"c24030"	"c24030_009"	"250"	""	221
"c24030"	"c24030_009"	"251"	"low"	332
"c24030"	"c24030_009"	"251"	""	148
"c24030"	"c24030_009"	"256"	"low"	375
"c24030"	"c24030_009"	"256"	"medium"	1
"c24030"	"c24030_009"	"256"	""	105
"c24030"	"c24030_009"	"258"	"low"	777
"c24030"	"c24030_009"	"258"	"medium"	1
"c24030"	"c24030_009"	"258"	""	137
"c24030"	"c24030_009"	"310"	"high"	2
"c24030"	"c24030_009"	"310"	"low"	776
"c24030"	"c24030_009"	"310"	"medium"	17
"c24030"	"c24030_009"	"310"	""	1
"c24030"	"c24030_009"	"400"	"high"	1
"c24030"	"c24030_009"	"400"	"low"	3537
"c24030"	"c24030_009"	"400"	"medium"	26
"c24030"	"c24030_009"	"400"	""	28
"c24030"	"c24030_009"	"500"	"high"	1
"c24030"	"c24030_009"	"500"	"low"	342
"c24030"	"c24030_009"	"500"	"medium"	25
"c24030"	"c24030_009"	"795"	"high"	2
"c24030"	"c24030_009"	"795"	"low"	2343
"c24030"	"c24030_009"	"795"	"medium"	31
"c24030"	"c24030_009"	"795"	""	2
"c24030"	"c24030_009"	"860"	"low"	29736
"c24030"	"c24030_009"	"860"	"medium"	64
"c24030"	"c24030_009"	"860"	""	3320
"c24030"	"c24030_010"	"010"	"high"	1
"c24030"	"c24030_010"	"020"	"high"	4
"c24030"	"c24030_010"	"030"	"high"	9
"c24030"	"c24030_010"	"040"	"high"	19
"c24030"	"c24030_010"	"040"	"low"	15
"c24030"	"c24030_010"	"040"	"medium"	18
"c24030"	"c24030_010"	"050"	"high"	18
"c24030"	"c24030_010"	"050"	"low"	3093
"c24030"	"c24030_010"	"050"	"medium"	101
"c24030"	"c24030_010"	"050"	""	8
"c24030"	"c24030_010"	"060"	"high"	15
"c24030"	"c24030_010"	"060"	"low"	31489
"c24030"	"c24030_010"	"060"	"medium"	131
"c24030"	"c24030_010"	"060"	""	4909
"c24030"	"c24030_010"	"140"	"low"	71692
"c24030"	"c24030_010"	"140"	"medium"	80
"c24030"	"c24030_010"	"140"	""	1870
"c24030"	"c24030_010"	"150"	"high"	1
"c24030"	"c24030_010"	"150"	"low"	192576
"c24030"	"c24030_010"	"150"	"medium"	47
"c24030"	"c24030_010"	"150"	""	27350
"c24030"	"c24030_010"	"160"	"high"	6
"c24030"	"c24030_010"	"160"	"low"	25485
"c24030"	"c24030_010"	"160"	"medium"	103
"c24030"	"c24030_010"	"160"	""	3916
"c24030"	"c24030_010"	"170"	"low"	5
"c24030"	"c24030_010"	"170"	"medium"	3
"c24030"	"c24030_010"	"250"	"low"	473
"c24030"	"c24030_010"	"250"	"medium"	2
"c24030"	"c24030_010"	"250"	""	218
"c24030"	"c24030_010"	"251"	"low"	309
"c24030"	"c24030_010"	"251"	""	171
"c24030"	"c24030_010"	"256"	"low"	356
"c24030"	"c24030_010"	"256"	""	125
"c24030"	"c24030_010"	"258"	"low"	727
"c24030"	"c24030_010"	"258"	""	188
"c24030"	"c24030_010"	"310"	"high"	19
"c24030"	"c24030_010"	"310"	"low"	729
"c24030"	"c24030_010"	"310"	"medium"	48
"c24030"	"c24030_010"	"400"	"high"	19
"c24030"	"c24030_010"	"400"	"low"	3483
"c24030"	"c24030_010"	"400"	"medium"	53
"c24030"	"c24030_010"	"400"	""	37
"c24030"	"c24030_010"	"500"	"high"	6
"c24030"	"c24030_010"	"500"	"low"	243
"c24030"	"c24030_010"	"500"	"medium"	119
"c24030"	"c24030_010"	"795"	"high"	1
"c24030"	"c24030_010"	"795"	"low"	2244
"c24030"	"c24030_010"	"795"	"medium"	131
"c24030"	"c24030_010"	"795"	""	2
"c24030"	"c24030_010"	"860"	"high"	1
"c24030"	"c24030_010"	"860"	"low"	29437
"c24030"	"c24030_010"	"860"	"medium"	95
"c24030"	"c24030_010"	"860"	""	3587
"c24030"	"c24030_013"	"010"	"high"	1
"c24030"	"c24030_013"	"020"	"high"	1
"c24030"	"c24030_013"	"020"	"low"	1
"c24030"	"c24030_013"	"020"	"medium"	2
"c24030"	"c24030_013"	"030"	"high"	1
"c24030"	"c24030_013"	"030"	"low"	5
"c24030"	"c24030_013"	"030"	"medium"	3
"c24030"	"c24030_013"	"040"	"high"	1
"c24030"	"c24030_013"	"040"	"low"	50
"c24030"	"c24030_013"	"040"	"medium"	1
"c24030"	"c24030_013"	"050"	"high"	4
"c24030"	"c24030_013"	"050"	"low"	3078
"c24030"	"c24030_013"	"050"	"medium"	6
"c24030"	"c24030_013"	"050"	""	132
"c24030"	"c24030_013"	"060"	"high"	3
"c24030"	"c24030_013"	"060"	"low"	21306
"c24030"	"c24030_013"	"060"	"medium"	18
"c24030"	"c24030_013"	"060"	""	15217
"c24030"	"c24030_013"	"140"	"low"	62970
"c24030"	"c24030_013"	"140"	"medium"	17
"c24030"	"c24030_013"	"140"	""	10655
"c24030"	"c24030_013"	"150"	"high"	1
"c24030"	"c24030_013"	"150"	"low"	122753
"c24030"	"c24030_013"	"150"	"medium"	8
"c24030"	"c24030_013"	"150"	""	97212
"c24030"	"c24030_013"	"160"	"high"	1
"c24030"	"c24030_013"	"160"	"low"	16916
"c24030"	"c24030_013"	"160"	"medium"	18
"c24030"	"c24030_013"	"160"	""	12575
"c24030"	"c24030_013"	"170"	"low"	8
"c24030"	"c24030_013"	"250"	"low"	286
"c24030"	"c24030_013"	"250"	""	407
"c24030"	"c24030_013"	"251"	"low"	129
"c24030"	"c24030_013"	"251"	""	351
"c24030"	"c24030_013"	"256"	"low"	234
"c24030"	"c24030_013"	"256"	""	247
"c24030"	"c24030_013"	"258"	"low"	365
"c24030"	"c24030_013"	"258"	""	550
"c24030"	"c24030_013"	"310"	"high"	3
"c24030"	"c24030_013"	"310"	"low"	783
"c24030"	"c24030_013"	"310"	"medium"	5
"c24030"	"c24030_013"	"310"	""	5
"c24030"	"c24030_013"	"400"	"high"	2
"c24030"	"c24030_013"	"400"	"low"	3134
"c24030"	"c24030_013"	"400"	"medium"	5
"c24030"	"c24030_013"	"400"	""	451
"c24030"	"c24030_013"	"500"	"high"	3
"c24030"	"c24030_013"	"500"	"low"	356
"c24030"	"c24030_013"	"500"	"medium"	9
"c24030"	"c24030_013"	"795"	"high"	1
"c24030"	"c24030_013"	"795"	"low"	2345
"c24030"	"c24030_013"	"795"	"medium"	25
"c24030"	"c24030_013"	"795"	""	7
"c24030"	"c24030_013"	"860"	"low"	22375
"c24030"	"c24030_013"	"860"	"medium"	27
"c24030"	"c24030_013"	"860"	""	10718
"c24030"	"c24030_014"	"010"	"high"	1
"c24030"	"c24030_014"	"020"	"high"	4
"c24030"	"c24030_014"	"030"	"high"	7
"c24030"	"c24030_014"	"030"	"medium"	2
"c24030"	"c24030_014"	"040"	"high"	7
"c24030"	"c24030_014"	"040"	"low"	23
"c24030"	"c24030_014"	"040"	"medium"	22
"c24030"	"c24030_014"	"050"	"high"	4
"c24030"	"c24030_014"	"050"	"low"	3119
"c24030"	"c24030_014"	"050"	"medium"	58
"c24030"	"c24030_014"	"050"	""	39
"c24030"	"c24030_014"	"060"	"high"	5
"c24030"	"c24030_014"	"060"	"low"	26222
"c24030"	"c24030_014"	"060"	"medium"	52
"c24030"	"c24030_014"	"060"	""	10265
"c24030"	"c24030_014"	"140"	"high"	1
