"table"	"variable"	"sumlevel"	"change_cv"	"change_cv_count"
"b01001"	"b01001_004"	"258"	"medium"	1
"b01001"	"b01001_004"	"310"	"high"	3
"b01001"	"b01001_004"	"310"	"low"	165
"b01001"	"b01001_004"	"310"	"medium"	22
"b01001"	"b01001_004"	"400"	"high"	3
"b01001"	"b01001_004"	"400"	"low"	562
"b01001"	"b01001_004"	"400"	"medium"	34
"b01001"	"b01001_004"	"500"	"high"	1
"b01001"	"b01001_004"	"500"	"low"	121
"b01001"	"b01001_004"	"500"	"medium"	20
"b01001"	"b01001_004"	"795"	"low"	517
"b01001"	"b01001_004"	"795"	"medium"	53
"b01001"	"b01001_004"	"860"	"low"	4169
"b01001"	"b01001_004"	"860"	"medium"	118
"b01001"	"b01001_005"	"010"	"high"	1
"b01001"	"b01001_005"	"020"	"high"	3
"b01001"	"b01001_005"	"020"	"medium"	1
"b01001"	"b01001_005"	"030"	"high"	5
"b01001"	"b01001_005"	"030"	"low"	1
"b01001"	"b01001_005"	"030"	"medium"	3
"b01001"	"b01001_005"	"040"	"high"	7
"b01001"	"b01001_005"	"040"	"low"	15
"b01001"	"b01001_005"	"040"	"medium"	12
"b01001"	"b01001_005"	"050"	"high"	2
"b01001"	"b01001_005"	"050"	"low"	707
"b01001"	"b01001_005"	"050"	"medium"	78
"b01001"	"b01001_005"	"060"	"high"	6
"b01001"	"b01001_005"	"060"	"low"	4458
"b01001"	"b01001_005"	"060"	"medium"	105
"b01001"	"b01001_005"	"140"	"high"	3
"b01001"	"b01001_005"	"140"	"low"	11047
"b01001"	"b01001_005"	"140"	"medium"	316
"b01001"	"b01001_005"	"150"	"high"	5
"b01001"	"b01001_005"	"150"	"low"	25202
"b01001"	"b01001_005"	"150"	"medium"	245
"b01001"	"b01001_005"	"160"	"low"	3175
"b01001"	"b01001_005"	"160"	"medium"	92
"b01001"	"b01001_005"	"170"	"low"	3
"b01001"	"b01001_005"	"250"	"low"	70
"b01001"	"b01001_005"	"250"	"medium"	3
"b01001"	"b01001_005"	"251"	"low"	64
"b01001"	"b01001_005"	"256"	"low"	56
"b01001"	"b01001_005"	"256"	"medium"	2
"b01001"	"b01001_005"	"258"	"low"	129
"b01001"	"b01001_005"	"258"	"medium"	3
"b01001"	"b01001_005"	"310"	"high"	3
"b01001"	"b01001_005"	"310"	"low"	202
"b01001"	"b01001_005"	"310"	"medium"	37
"b01001"	"b01001_005"	"400"	"high"	2
"b01001"	"b01001_005"	"400"	"low"	619
"b01001"	"b01001_005"	"400"	"medium"	36
"b01001"	"b01001_005"	"500"	"high"	1
"b01001"	"b01001_005"	"500"	"low"	113
"b01001"	"b01001_005"	"500"	"medium"	34
"b01001"	"b01001_005"	"795"	"high"	1
"b01001"	"b01001_005"	"795"	"low"	501
"b01001"	"b01001_005"	"795"	"medium"	68
"b01001"	"b01001_005"	"860"	"high"	1
"b01001"	"b01001_005"	"860"	"low"	4269
"b01001"	"b01001_005"	"860"	"medium"	121
"b01001"	"b01001_006"	"010"	"high"	1
"b01001"	"b01001_006"	"020"	"high"	4
"b01001"	"b01001_006"	"030"	"high"	7
"b01001"	"b01001_006"	"030"	"low"	1
"b01001"	"b01001_006"	"040"	"high"	27
"b01001"	"b01001_006"	"040"	"low"	5
"b01001"	"b01001_006"	"040"	"medium"	5
"b01001"	"b01001_006"	"050"	"high"	300
"b01001"	"b01001_006"	"050"	"low"	772
"b01001"	"b01001_006"	"050"	"medium"	326
"b01001"	"b01001_006"	"060"	"high"	19
"b01001"	"b01001_006"	"060"	"low"	4097
"b01001"	"b01001_006"	"060"	"medium"	120
"b01001"	"b01001_006"	"140"	"high"	3
"b01001"	"b01001_006"	"140"	"low"	10493
"b01001"	"b01001_006"	"140"	"medium"	197
"b01001"	"b01001_006"	"150"	"high"	6
"b01001"	"b01001_006"	"150"	"low"	20058
"b01001"	"b01001_006"	"150"	"medium"	130
"b01001"	"b01001_006"	"160"	"high"	15
"b01001"	"b01001_006"	"160"	"low"	2807
"b01001"	"b01001_006"	"160"	"medium"	75
"b01001"	"b01001_006"	"170"	"low"	3
"b01001"	"b01001_006"	"170"	"medium"	2
"b01001"	"b01001_006"	"250"	"low"	74
"b01001"	"b01001_006"	"250"	"medium"	3
"b01001"	"b01001_006"	"251"	"low"	53
"b01001"	"b01001_006"	"251"	"medium"	1
"b01001"	"b01001_006"	"256"	"low"	61
"b01001"	"b01001_006"	"256"	"medium"	1
"b01001"	"b01001_006"	"258"	"low"	114
"b01001"	"b01001_006"	"258"	"medium"	1
"b01001"	"b01001_006"	"310"	"high"	91
"b01001"	"b01001_006"	"310"	"low"	208
"b01001"	"b01001_006"	"310"	"medium"	105
"b01001"	"b01001_006"	"400"	"high"	24
"b01001"	"b01001_006"	"400"	"low"	604
"b01001"	"b01001_006"	"400"	"medium"	55
"b01001"	"b01001_006"	"500"	"high"	15
"b01001"	"b01001_006"	"500"	"low"	122
"b01001"	"b01001_006"	"500"	"medium"	58
"b01001"	"b01001_006"	"795"	"high"	47
"b01001"	"b01001_006"	"795"	"low"	562
"b01001"	"b01001_006"	"795"	"medium"	175
"b01001"	"b01001_006"	"860"	"high"	18
"b01001"	"b01001_006"	"860"	"low"	3960
"b01001"	"b01001_006"	"860"	"medium"	122
"b01001"	"b01001_007"	"010"	"high"	1
"b01001"	"b01001_007"	"020"	"high"	3
"b01001"	"b01001_007"	"030"	"high"	6
"b01001"	"b01001_007"	"030"	"medium"	3
"b01001"	"b01001_007"	"040"	"high"	15
"b01001"	"b01001_007"	"040"	"low"	6
"b01001"	"b01001_007"	"040"	"medium"	19
"b01001"	"b01001_007"	"050"	"high"	203
"b01001"	"b01001_007"	"050"	"low"	721
"b01001"	"b01001_007"	"050"	"medium"	239
"b01001"	"b01001_007"	"060"	"high"	15
"b01001"	"b01001_007"	"060"	"low"	3368
"b01001"	"b01001_007"	"060"	"medium"	108
"b01001"	"b01001_007"	"140"	"high"	1
"b01001"	"b01001_007"	"140"	"low"	9501
"b01001"	"b01001_007"	"140"	"medium"	143
"b01001"	"b01001_007"	"150"	"high"	1
"b01001"	"b01001_007"	"150"	"low"	12395
"b01001"	"b01001_007"	"150"	"medium"	74
"b01001"	"b01001_007"	"160"	"high"	11
"b01001"	"b01001_007"	"160"	"low"	2203
"b01001"	"b01001_007"	"160"	"medium"	58
"b01001"	"b01001_007"	"170"	"low"	5
"b01001"	"b01001_007"	"250"	"low"	44
"b01001"	"b01001_007"	"250"	"medium"	4
"b01001"	"b01001_007"	"251"	"low"	37
"b01001"	"b01001_007"	"251"	"medium"	1
"b01001"	"b01001_007"	"256"	"low"	36
"b01001"	"b01001_007"	"256"	"medium"	5
"b01001"	"b01001_007"	"258"	"low"	72
"b01001"	"b01001_007"	"258"	"medium"	2
"b01001"	"b01001_007"	"310"	"high"	51
"b01001"	"b01001_007"	"310"	"low"	192
"b01001"	"b01001_007"	"310"	"medium"	95
"b01001"	"b01001_007"	"400"	"high"	12
"b01001"	"b01001_007"	"400"	"low"	585
"b01001"	"b01001_007"	"400"	"medium"	50
"b01001"	"b01001_007"	"500"	"high"	7
"b01001"	"b01001_007"	"500"	"low"	125
"b01001"	"b01001_007"	"500"	"medium"	46
"b01001"	"b01001_007"	"795"	"high"	22
"b01001"	"b01001_007"	"795"	"low"	494
"b01001"	"b01001_007"	"795"	"medium"	103
"b01001"	"b01001_007"	"860"	"high"	9
"b01001"	"b01001_007"	"860"	"low"	3547
"b01001"	"b01001_007"	"860"	"medium"	106
"b01001"	"b01001_008"	"010"	"high"	1
"b01001"	"b01001_008"	"020"	"high"	1
"b01001"	"b01001_008"	"020"	"low"	1
"b01001"	"b01001_008"	"020"	"medium"	2
"b01001"	"b01001_008"	"030"	"high"	1
"b01001"	"b01001_008"	"030"	"low"	3
"b01001"	"b01001_008"	"030"	"medium"	3
"b01001"	"b01001_008"	"040"	"high"	2
"b01001"	"b01001_008"	"040"	"low"	15
"b01001"	"b01001_008"	"040"	"medium"	5
"b01001"	"b01001_008"	"050"	"low"	505
"b01001"	"b01001_008"	"050"	"medium"	24
"b01001"	"b01001_008"	"060"	"high"	2
"b01001"	"b01001_008"	"060"	"low"	2072
"b01001"	"b01001_008"	"060"	"medium"	27
"b01001"	"b01001_008"	"140"	"high"	1
"b01001"	"b01001_008"	"140"	"low"	6136
"b01001"	"b01001_008"	"140"	"medium"	18
"b01001"	"b01001_008"	"150"	"high"	2
"b01001"	"b01001_008"	"150"	"low"	4740
"b01001"	"b01001_008"	"150"	"medium"	19
"b01001"	"b01001_008"	"160"	"high"	1
"b01001"	"b01001_008"	"160"	"low"	1359
"b01001"	"b01001_008"	"160"	"medium"	23
"b01001"	"b01001_008"	"170"	"low"	2
"b01001"	"b01001_008"	"250"	"low"	47
"b01001"	"b01001_008"	"250"	"medium"	1
"b01001"	"b01001_008"	"251"	"low"	23
"b01001"	"b01001_008"	"256"	"low"	33
"b01001"	"b01001_008"	"256"	"medium"	1
"b01001"	"b01001_008"	"258"	"low"	39
"b01001"	"b01001_008"	"310"	"low"	131
"b01001"	"b01001_008"	"310"	"medium"	11
"b01001"	"b01001_008"	"400"	"low"	439
"b01001"	"b01001_008"	"400"	"medium"	12
"b01001"	"b01001_008"	"500"	"low"	83
"b01001"	"b01001_008"	"500"	"medium"	11
"b01001"	"b01001_008"	"795"	"low"	409
"b01001"	"b01001_008"	"795"	"medium"	18
"b01001"	"b01001_008"	"860"	"low"	2488
"b01001"	"b01001_008"	"860"	"medium"	29
"b01001"	"b01001_009"	"010"	"high"	1
"b01001"	"b01001_009"	"020"	"high"	1
"b01001"	"b01001_009"	"020"	"medium"	2
"b01001"	"b01001_009"	"030"	"high"	1
"b01001"	"b01001_009"	"030"	"low"	3
"b01001"	"b01001_009"	"030"	"medium"	2
"b01001"	"b01001_009"	"040"	"high"	2
"b01001"	"b01001_009"	"040"	"low"	13
"b01001"	"b01001_009"	"040"	"medium"	3
"b01001"	"b01001_009"	"050"	"high"	2
"b01001"	"b01001_009"	"050"	"low"	510
"b01001"	"b01001_009"	"050"	"medium"	25
"b01001"	"b01001_009"	"060"	"high"	2
"b01001"	"b01001_009"	"060"	"low"	1930
"b01001"	"b01001_009"	"060"	"medium"	28
"b01001"	"b01001_009"	"140"	"low"	5874
"b01001"	"b01001_009"	"140"	"medium"	32
"b01001"	"b01001_009"	"150"	"high"	1
"b01001"	"b01001_009"	"150"	"low"	4579
"b01001"	"b01001_009"	"150"	"medium"	25
"b01001"	"b01001_009"	"160"	"high"	1
"b01001"	"b01001_009"	"160"	"low"	1293
"b01001"	"b01001_009"	"160"	"medium"	21
"b01001"	"b01001_009"	"170"	"low"	1
"b01001"	"b01001_009"	"250"	"low"	31
"b01001"	"b01001_009"	"250"	"medium"	4
"b01001"	"b01001_009"	"251"	"low"	23
"b01001"	"b01001_009"	"251"	"medium"	1
"b01001"	"b01001_009"	"256"	"low"	46
"b01001"	"b01001_009"	"256"	"medium"	1
"b01001"	"b01001_009"	"258"	"low"	53
"b01001"	"b01001_009"	"258"	"medium"	1
"b01001"	"b01001_009"	"310"	"high"	1
"b01001"	"b01001_009"	"310"	"low"	130
"b01001"	"b01001_009"	"310"	"medium"	9
"b01001"	"b01001_009"	"400"	"high"	1
"b01001"	"b01001_009"	"400"	"low"	420
"b01001"	"b01001_009"	"400"	"medium"	11
"b01001"	"b01001_009"	"500"	"low"	81
"b01001"	"b01001_009"	"500"	"medium"	9
"b01001"	"b01001_009"	"795"	"low"	382
"b01001"	"b01001_009"	"795"	"medium"	16
"b01001"	"b01001_009"	"860"	"low"	2478
"b01001"	"b01001_009"	"860"	"medium"	29
"b01001"	"b01001_010"	"020"	"low"	2
"b01001"	"b01001_010"	"020"	"medium"	2
"b01001"	"b01001_010"	"030"	"high"	1
"b01001"	"b01001_010"	"030"	"low"	2
"b01001"	"b01001_010"	"030"	"medium"	4
"b01001"	"b01001_010"	"040"	"high"	3
"b01001"	"b01001_010"	"040"	"low"	18
"b01001"	"b01001_010"	"040"	"medium"	10
"b01001"	"b01001_010"	"050"	"high"	6
"b01001"	"b01001_010"	"050"	"low"	624
"b01001"	"b01001_010"	"050"	"medium"	78
"b01001"	"b01001_010"	"060"	"high"	6
"b01001"	"b01001_010"	"060"	"low"	3413
"b01001"	"b01001_010"	"060"	"medium"	72
"b01001"	"b01001_010"	"140"	"high"	2
"b01001"	"b01001_010"	"140"	"low"	10219
"b01001"	"b01001_010"	"140"	"medium"	125
"b01001"	"b01001_010"	"150"	"high"	2
"b01001"	"b01001_010"	"150"	"low"	17094
"b01001"	"b01001_010"	"150"	"medium"	73
"b01001"	"b01001_010"	"160"	"high"	1
"b01001"	"b01001_010"	"160"	"low"	2432
"b01001"	"b01001_010"	"160"	"medium"	52
"b01001"	"b01001_010"	"170"	"low"	1
"b01001"	"b01001_010"	"250"	"low"	70
"b01001"	"b01001_010"	"250"	"medium"	3
"b01001"	"b01001_010"	"251"	"low"	39
"b01001"	"b01001_010"	"256"	"low"	58
"b01001"	"b01001_010"	"256"	"medium"	1
"b01001"	"b01001_010"	"258"	"low"	90
"b01001"	"b01001_010"	"258"	"medium"	2
"b01001"	"b01001_010"	"310"	"high"	1
"b01001"	"b01001_010"	"310"	"low"	171
"b01001"	"b01001_010"	"310"	"medium"	29
"b01001"	"b01001_010"	"400"	"high"	2
"b01001"	"b01001_010"	"400"	"low"	602
"b01001"	"b01001_010"	"400"	"medium"	32
"b01001"	"b01001_010"	"500"	"low"	101
"b01001"	"b01001_010"	"500"	"medium"	26
"b01001"	"b01001_010"	"795"	"low"	513
"b01001"	"b01001_010"	"795"	"medium"	48
"b01001"	"b01001_010"	"860"	"low"	3573
"b01001"	"b01001_010"	"860"	"medium"	67
"b01001"	"b01001_011"	"010"	"high"	1
"b01001"	"b01001_011"	"020"	"high"	4
"b01001"	"b01001_011"	"030"	"high"	9
"b01001"	"b01001_011"	"040"	"high"	43
"b01001"	"b01001_011"	"040"	"low"	4
"b01001"	"b01001_011"	"040"	"medium"	4
"b01001"	"b01001_011"	"050"	"high"	484
"b01001"	"b01001_011"	"050"	"low"	735
"b01001"	"b01001_011"	"050"	"medium"	414
"b01001"	"b01001_011"	"060"	"high"	42
"b01001"	"b01001_011"	"060"	"low"	4208
"b01001"	"b01001_011"	"060"	"medium"	202
"b01001"	"b01001_011"	"140"	"high"	3
"b01001"	"b01001_011"	"140"	"low"	10780
"b01001"	"b01001_011"	"140"	"medium"	292
"b01001"	"b01001_011"	"150"	"high"	3
"b01001"	"b01001_011"	"150"	"low"	23939
"b01001"	"b01001_011"	"150"	"medium"	221
"b01001"	"b01001_011"	"160"	"high"	34
"b01001"	"b01001_011"	"160"	"low"	2967
"b01001"	"b01001_011"	"160"	"medium"	132
"b01001"	"b01001_011"	"170"	"high"	4
"b01001"	"b01001_011"	"170"	"medium"	1
"b01001"	"b01001_011"	"250"	"low"	62
"b01001"	"b01001_011"	"250"	"medium"	11
"b01001"	"b01001_011"	"251"	"low"	47
"b01001"	"b01001_011"	"251"	"medium"	3
"b01001"	"b01001_011"	"256"	"low"	67
"b01001"	"b01001_011"	"256"	"medium"	5
"b01001"	"b01001_011"	"258"	"low"	120
"b01001"	"b01001_011"	"258"	"medium"	6
"b01001"	"b01001_011"	"310"	"high"	182
"b01001"	"b01001_011"	"310"	"low"	171
"b01001"	"b01001_011"	"310"	"medium"	133
"b01001"	"b01001_011"	"400"	"high"	58
"b01001"	"b01001_011"	"400"	"low"	592
"b01001"	"b01001_011"	"400"	"medium"	99
"b01001"	"b01001_011"	"500"	"high"	71
"b01001"	"b01001_011"	"500"	"low"	91
"b01001"	"b01001_011"	"500"	"medium"	118
"b01001"	"b01001_011"	"795"	"high"	108
"b01001"	"b01001_011"	"795"	"low"	649
"b01001"	"b01001_011"	"795"	"medium"	283
"b01001"	"b01001_011"	"860"	"high"	13
"b01001"	"b01001_011"	"860"	"low"	4196
"b01001"	"b01001_011"	"860"	"medium"	153
"b01001"	"b01001_012"	"010"	"high"	1
"b01001"	"b01001_012"	"020"	"high"	4
"b01001"	"b01001_012"	"030"	"high"	8
"b01001"	"b01001_012"	"030"	"low"	1
"b01001"	"b01001_012"	"040"	"high"	40
"b01001"	"b01001_012"	"040"	"low"	2
"b01001"	"b01001_012"	"040"	"medium"	4
"b01001"	"b01001_012"	"050"	"high"	409
"b01001"	"b01001_012"	"050"	"low"	768
"b01001"	"b01001_012"	"050"	"medium"	334
"b01001"	"b01001_012"	"060"	"high"	39
"b01001"	"b01001_012"	"060"	"low"	4318
"b01001"	"b01001_012"	"060"	"medium"	191
"b01001"	"b01001_012"	"140"	"high"	3
"b01001"	"b01001_012"	"140"	"low"	10993
"b01001"	"b01001_012"	"140"	"medium"	282
"b01001"	"b01001_012"	"150"	"low"	25236
"b01001"	"b01001_012"	"150"	"medium"	239
"b01001"	"b01001_012"	"160"	"high"	33
"b01001"	"b01001_012"	"160"	"low"	3079
"b01001"	"b01001_012"	"160"	"medium"	139
"b01001"	"b01001_012"	"170"	"high"	2
"b01001"	"b01001_012"	"170"	"low"	4
"b01001"	"b01001_012"	"250"	"low"	73
"b01001"	"b01001_012"	"250"	"medium"	7
"b01001"	"b01001_012"	"251"	"low"	47
"b01001"	"b01001_012"	"251"	"medium"	2
"b01001"	"b01001_012"	"256"	"low"	60
"b01001"	"b01001_012"	"256"	"medium"	2
"b01001"	"b01001_012"	"258"	"low"	116
"b01001"	"b01001_012"	"310"	"high"	132
"b01001"	"b01001_012"	"310"	"low"	191
"b01001"	"b01001_012"	"310"	"medium"	124
"b01001"	"b01001_012"	"400"	"high"	44
"b01001"	"b01001_012"	"400"	"low"	637
"b01001"	"b01001_012"	"400"	"medium"	92
"b01001"	"b01001_012"	"500"	"high"	48
"b01001"	"b01001_012"	"500"	"low"	97
"b01001"	"b01001_012"	"500"	"medium"	91
"b01001"	"b01001_012"	"795"	"high"	80
"b01001"	"b01001_012"	"795"	"low"	672
"b01001"	"b01001_012"	"795"	"medium"	214
"b01001"	"b01001_012"	"860"	"high"	31
"b01001"	"b01001_012"	"860"	"low"	4237
"b01001"	"b01001_012"	"860"	"medium"	166
"b01001"	"b01001_013"	"010"	"high"	1
"b01001"	"b01001_013"	"020"	"high"	4
"b01001"	"b01001_013"	"030"	"high"	6
"b01001"	"b01001_013"	"030"	"medium"	3
"b01001"	"b01001_013"	"040"	"high"	20
"b01001"	"b01001_013"	"040"	"low"	7
"b01001"	"b01001_013"	"040"	"medium"	16
"b01001"	"b01001_013"	"050"	"high"	10
"b01001"	"b01001_013"	"050"	"low"	689
"b01001"	"b01001_013"	"050"	"medium"	146
"b01001"	"b01001_013"	"060"	"high"	9
"b01001"	"b01001_013"	"060"	"low"	4329
"b01001"	"b01001_013"	"060"	"medium"	182
"b01001"	"b01001_013"	"140"	"high"	1
"b01001"	"b01001_013"	"140"	"low"	11091
"b01001"	"b01001_013"	"140"	"medium"	328
"b01001"	"b01001_013"	"150"	"high"	4
"b01001"	"b01001_013"	"150"	"low"	25295
"b01001"	"b01001_013"	"150"	"medium"	281
"b01001"	"b01001_013"	"160"	"high"	3
"b01001"	"b01001_013"	"160"	"low"	3047
"b01001"	"b01001_013"	"160"	"medium"	148
"b01001"	"b01001_013"	"170"	"low"	2
"b01001"	"b01001_013"	"170"	"medium"	1
"b01001"	"b01001_013"	"250"	"low"	66
"b01001"	"b01001_013"	"250"	"medium"	4
"b01001"	"b01001_013"	"251"	"low"	35
"b01001"	"b01001_013"	"251"	"medium"	1
"b01001"	"b01001_013"	"256"	"low"	48
"b01001"	"b01001_013"	"256"	"medium"	1
"b01001"	"b01001_013"	"258"	"low"	110
"b01001"	"b01001_013"	"258"	"medium"	1
"b01001"	"b01001_013"	"310"	"high"	17
"b01001"	"b01001_013"	"310"	"low"	187
"b01001"	"b01001_013"	"310"	"medium"	60
"b01001"	"b01001_013"	"400"	"high"	11
"b01001"	"b01001_013"	"400"	"low"	599
"b01001"	"b01001_013"	"400"	"medium"	68
"b01001"	"b01001_013"	"500"	"high"	5
"b01001"	"b01001_013"	"500"	"low"	111
"b01001"	"b01001_013"	"500"	"medium"	93
"b01001"	"b01001_013"	"795"	"low"	640
"b01001"	"b01001_013"	"795"	"medium"	106
"b01001"	"b01001_013"	"860"	"low"	4282
"b01001"	"b01001_013"	"860"	"medium"	132
"b01001"	"b01001_014"	"010"	"high"	1
"b01001"	"b01001_014"	"020"	"high"	3
"b01001"	"b01001_014"	"020"	"medium"	1
"b01001"	"b01001_014"	"030"	"high"	8
"b01001"	"b01001_014"	"030"	"medium"	1
"b01001"	"b01001_014"	"040"	"high"	19
"b01001"	"b01001_014"	"040"	"low"	9
"b01001"	"b01001_014"	"040"	"medium"	13
"b01001"	"b01001_014"	"050"	"high"	10
"b01001"	"b01001_014"	"050"	"low"	803
"b01001"	"b01001_014"	"050"	"medium"	138
"b01001"	"b01001_014"	"060"	"high"	4
"b01001"	"b01001_014"	"060"	"low"	4599
"b01001"	"b01001_014"	"060"	"medium"	163
"b01001"	"b01001_014"	"140"	"low"	11102
"b01001"	"b01001_014"	"140"	"medium"	347
"b01001"	"b01001_014"	"150"	"high"	2
"b01001"	"b01001_014"	"150"	"low"	25727
"b01001"	"b01001_014"	"150"	"medium"	297
"b01001"	"b01001_014"	"160"	"low"	3173
"b01001"	"b01001_014"	"160"	"medium"	98
"b01001"	"b01001_014"	"170"	"low"	2
"b01001"	"b01001_014"	"250"	"low"	67
"b01001"	"b01001_014"	"250"	"medium"	2
"b01001"	"b01001_014"	"251"	"low"	62
"b01001"	"b01001_014"	"256"	"low"	53
"b01001"	"b01001_014"	"256"	"medium"	1
"b01001"	"b01001_014"	"258"	"low"	115
"b01001"	"b01001_014"	"258"	"medium"	1
"b01001"	"b01001_014"	"310"	"high"	16
"b01001"	"b01001_014"	"310"	"low"	202
"b01001"	"b01001_014"	"310"	"medium"	60
"b01001"	"b01001_014"	"400"	"high"	6
"b01001"	"b01001_014"	"400"	"low"	626
"b01001"	"b01001_014"	"400"	"medium"	55
"b01001"	"b01001_014"	"500"	"high"	10
"b01001"	"b01001_014"	"500"	"low"	113
"b01001"	"b01001_014"	"500"	"medium"	94
"b01001"	"b01001_014"	"795"	"high"	3
"b01001"	"b01001_014"	"795"	"low"	660
"b01001"	"b01001_014"	"795"	"medium"	134
"b01001"	"b01001_014"	"860"	"low"	4454
"b01001"	"b01001_014"	"860"	"medium"	159
"b01001"	"b01001_015"	"010"	"high"	1
"b01001"	"b01001_015"	"020"	"high"	4
"b01001"	"b01001_015"	"030"	"high"	9
"b01001"	"b01001_015"	"040"	"high"	43
"b01001"	"b01001_015"	"040"	"low"	1
"b01001"	"b01001_015"	"040"	"medium"	7
"b01001"	"b01001_015"	"050"	"high"	670
"b01001"	"b01001_015"	"050"	"low"	748
"b01001"	"b01001_015"	"050"	"medium"	703
"b01001"	"b01001_015"	"060"	"high"	33
"b01001"	"b01001_015"	"060"	"low"	4978
"b01001"	"b01001_015"	"060"	"medium"	211
"b01001"	"b01001_015"	"140"	"high"	1
"b01001"	"b01001_015"	"140"	"low"	11190
"b01001"	"b01001_015"	"140"	"medium"	354
"b01001"	"b01001_015"	"150"	"high"	3
"b01001"	"b01001_015"	"150"	"low"	26567
"b01001"	"b01001_015"	"150"	"medium"	273
"b01001"	"b01001_015"	"160"	"high"	25
"b01001"	"b01001_015"	"160"	"low"	3329
"b01001"	"b01001_015"	"160"	"medium"	123
"b01001"	"b01001_015"	"170"	"high"	3
"b01001"	"b01001_015"	"170"	"low"	2
"b01001"	"b01001_015"	"170"	"medium"	3
"b01001"	"b01001_015"	"250"	"low"	76
"b01001"	"b01001_015"	"250"	"medium"	12
"b01001"	"b01001_015"	"251"	"low"	57
"b01001"	"b01001_015"	"251"	"medium"	5
"b01001"	"b01001_015"	"256"	"low"	58
"b01001"	"b01001_015"	"256"	"medium"	4
"b01001"	"b01001_015"	"258"	"low"	124
"b01001"	"b01001_015"	"258"	"medium"	2
"b01001"	"b01001_015"	"310"	"high"	214
"b01001"	"b01001_015"	"310"	"low"	178
"b01001"	"b01001_015"	"310"	"medium"	211
"b01001"	"b01001_015"	"400"	"high"	44
"b01001"	"b01001_015"	"400"	"low"	672
"b01001"	"b01001_015"	"400"	"medium"	82
"b01001"	"b01001_015"	"500"	"high"	89
"b01001"	"b01001_015"	"500"	"low"	74
"b01001"	"b01001_015"	"500"	"medium"	105
"b01001"	"b01001_015"	"795"	"high"	222
"b01001"	"b01001_015"	"795"	"low"	570
"b01001"	"b01001_015"	"795"	"medium"	335
"b01001"	"b01001_015"	"860"	"high"	20
"b01001"	"b01001_015"	"860"	"low"	4719
"b01001"	"b01001_015"	"860"	"medium"	206
"b01001"	"b01001_016"	"010"	"high"	1
"b01001"	"b01001_016"	"020"	"high"	4
"b01001"	"b01001_016"	"030"	"high"	9
"b01001"	"b01001_016"	"040"	"high"	46
"b01001"	"b01001_016"	"040"	"low"	3
"b01001"	"b01001_016"	"040"	"medium"	1
"b01001"	"b01001_016"	"050"	"high"	876
"b01001"	"b01001_016"	"050"	"low"	668
"b01001"	"b01001_016"	"050"	"medium"	719
"b01001"	"b01001_016"	"060"	"high"	35
"b01001"	"b01001_016"	"060"	"low"	5174
"b01001"	"b01001_016"	"060"	"medium"	248
"b01001"	"b01001_016"	"140"	"high"	7
"b01001"	"b01001_016"	"140"	"low"	11169
"b01001"	"b01001_016"	"140"	"medium"	376
"b01001"	"b01001_016"	"150"	"high"	3
"b01001"	"b01001_016"	"150"	"low"	27096
"b01001"	"b01001_016"	"150"	"medium"	278
"b01001"	"b01001_016"	"160"	"high"	27
"b01001"	"b01001_016"	"160"	"low"	3470
"b01001"	"b01001_016"	"160"	"medium"	138
"b01001"	"b01001_016"	"170"	"high"	4
"b01001"	"b01001_016"	"170"	"low"	2
"b01001"	"b01001_016"	"250"	"high"	2
"b01001"	"b01001_016"	"250"	"low"	60
"b01001"	"b01001_016"	"250"	"medium"	10
"b01001"	"b01001_016"	"251"	"low"	49
"b01001"	"b01001_016"	"251"	"medium"	5
"b01001"	"b01001_016"	"256"	"low"	57
"b01001"	"b01001_016"	"256"	"medium"	1
"b01001"	"b01001_016"	"258"	"low"	118
"b01001"	"b01001_016"	"258"	"medium"	3
"b01001"	"b01001_016"	"310"	"high"	283
"b01001"	"b01001_016"	"310"	"low"	146
"b01001"	"b01001_016"	"310"	"medium"	220
"b01001"	"b01001_016"	"400"	"high"	36
"b01001"	"b01001_016"	"400"	"low"	648
"b01001"	"b01001_016"	"400"	"medium"	95
"b01001"	"b01001_016"	"500"	"high"	119
"b01001"	"b01001_016"	"500"	"low"	65
"b01001"	"b01001_016"	"500"	"medium"	76
"b01001"	"b01001_016"	"795"	"high"	286
"b01001"	"b01001_016"	"795"	"low"	561
"b01001"	"b01001_016"	"795"	"medium"	317
"b01001"	"b01001_016"	"860"	"high"	12
"b01001"	"b01001_016"	"860"	"low"	4983
"b01001"	"b01001_016"	"860"	"medium"	230
"b01001"	"b01001_017"	"010"	"high"	1
"b01001"	"b01001_017"	"020"	"high"	4
"b01001"	"b01001_017"	"030"	"high"	8
"b01001"	"b01001_017"	"030"	"medium"	1
"b01001"	"b01001_017"	"040"	"high"	14
"b01001"	"b01001_017"	"040"	"low"	11
"b01001"	"b01001_017"	"040"	"medium"	12
"b01001"	"b01001_017"	"050"	"high"	19
"b01001"	"b01001_017"	"050"	"low"	642
"b01001"	"b01001_017"	"050"	"medium"	118
"b01001"	"b01001_017"	"060"	"high"	10
"b01001"	"b01001_017"	"060"	"low"	4684
"b01001"	"b01001_017"	"060"	"medium"	149
"b01001"	"b01001_017"	"140"	"high"	2
"b01001"	"b01001_017"	"140"	"low"	10612
"b01001"	"b01001_017"	"140"	"medium"	224
